accuracy,precision,recall,f1,roc_auc,pr_auc,threshold,loss,threshold_score,model,fold,best_epoch,augmentation,train_size,train_size_after_aug,val_size,seconds
0.8095238095238095,0.43333333333333335,0.5416666666666666,0.48148148148148145,0.7261178861788617,0.3760976199503496,0.5684122443199158,0.5708995364150222,0.4814814814809877,LSTM,1,17,RandomOverSampling,1176,1974,294,31.66843557357788
0.7653061224489796,0.3384615384615385,0.4583333333333333,0.3893805309734513,0.6238143631436315,0.2943008111677402,0.6667687296867371,0.7947852980522883,0.38938053097296266,LSTM,2,8,RandomOverSampling,1176,1974,294,24.901578903198242
0.8503401360544217,0.5348837209302325,0.48936170212765956,0.5111111111111111,0.7286587992075114,0.4586490338637594,0.6555817723274231,0.5928032495537583,0.511111111110612,LSTM,3,31,RandomOverSampling,1176,1972,294,40.42168188095093
0.7244897959183674,0.3023255813953488,0.5531914893617021,0.39097744360902253,0.667499353949522,0.36511764747939585,0.45530402660369873,0.6336456792695182,0.39097744360856557,LSTM,4,1,RandomOverSampling,1176,1972,294,20.67656183242798
0.5816326530612245,0.23972602739726026,0.7446808510638298,0.3626943005181347,0.6241709018864673,0.2286659575012129,0.5776366591453552,0.810463915471317,0.36269430051776624,LSTM,5,1,RandomOverSampling,1176,1972,294,19.829620361328125
