accuracy,precision,recall,f1,roc_auc,pr_auc,threshold,loss,threshold_score,model,fold,best_epoch,augmentation,train_size,train_size_after_aug,val_size,seconds
0.8129251700680272,0.44776119402985076,0.625,0.5217391304347826,0.7831978319783197,0.4174606004379281,0.606484055519104,0.5525639397757394,0.5217391304342963,RNN,1,16,RandomOverSampling,1176,1974,294,35.57268309593201
0.826530612244898,0.47619047619047616,0.625,0.5405405405405406,0.7513550135501356,0.5151131227068237,0.5557833909988403,0.47306693005724015,0.5405405405400496,RNN,2,29,RandomOverSampling,1176,1974,294,45.21370601654053
0.8299319727891157,0.47058823529411764,0.5106382978723404,0.4897959183673469,0.7388233267292618,0.4181749521477828,0.7981667518615723,0.6441855503588306,0.4897959183668477,RNN,3,43,RandomOverSampling,1176,1972,294,55.16104173660278
0.8843537414965986,0.6585365853658537,0.574468085106383,0.6136363636363636,0.8214316478594195,0.6120451308970616,0.543677568435669,0.361496537721076,0.613636363635866,RNN,4,28,RandomOverSampling,1176,1972,294,43.52257704734802
0.8061224489795918,0.42857142857142855,0.6382978723404256,0.5128205128205128,0.7789645964338012,0.41136351956252776,0.5823220610618591,0.5360308445635296,0.512820512820032,RNN,5,15,RandomOverSampling,1176,1972,294,33.499918937683105
