accuracy,precision,recall,f1,roc_auc,pr_auc,threshold,loss,threshold_score,model,fold,best_epoch,augmentation,train_size,train_size_after_aug,val_size,seconds
0.8401360544217688,0.5079365079365079,0.6666666666666666,0.5765765765765766,0.7979336043360433,0.5153065721888452,0.5502257943153381,0.46584730478776554,0.5765765765760857,MLP,1,10,RandomOverSampling,1176,1974,294,6.7412354946136475
0.9013605442176871,0.8064516129032258,0.5208333333333334,0.6329113924050633,0.8355352303523035,0.6491319455061089,0.7971735000610352,0.41705795048045463,0.6329113924045865,MLP,2,7,RandomOverSampling,1176,1974,294,6.521164178848267
0.8979591836734694,0.7931034482758621,0.48936170212765956,0.6052631578947368,0.8140236023774657,0.6095626196575359,0.8013145923614502,0.4170486777007174,0.6052631578942649,MLP,3,20,RandomOverSampling,1176,1972,294,8.491510391235352
0.9217687074829932,0.9285714285714286,0.5531914893617021,0.6933333333333334,0.8374536997157378,0.7068026537403685,0.6961928009986877,0.44688566566324556,0.6933333333328655,MLP,4,2,RandomOverSampling,1176,1972,294,5.1542580127716064
0.8299319727891157,0.47619047619047616,0.6382978723404256,0.5454545454545454,0.7699198897407185,0.5465324683680292,0.5425638556480408,0.48863418907129846,0.545454545454056,MLP,5,4,RandomOverSampling,1176,1972,294,5.811779975891113
