epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,lr
1,0.5005070993914807,0.5002536783358701,1.0,0.6668921203922895,0.5130678381725495,0.5082486257293684,0.3610455095767975,0.696933384357553,0.5816326530612245,0.2246376811594203,0.6595744680851063,0.33513513513513515,0.5882504953053665,0.23815463705668188,0.5229751467704773,0.7233430475604777,0.3351351351347561,0.0007
2,0.5096348884381339,0.5049350649350649,0.9858012170385395,0.6678117485400206,0.5221333969693355,0.5080011289887636,0.4442485570907593,0.6927746071293195,0.7551020408163265,0.29508196721311475,0.3829787234042553,0.3333333333333333,0.588164355241623,0.2387557450613293,0.49353381991386414,0.6646116315102091,0.3333333333328417,0.0007
3,0.513184584178499,0.5067497403946002,0.9898580121703854,0.6703296703296703,0.5742442881888015,0.5630794398475902,0.36046576499938965,0.6842578840545902,0.7142857142857143,0.2716049382716049,0.46808510638297873,0.34375,0.6047893875441468,0.26210384710820167,0.6004612445831299,0.7960908254798578,0.3437499999995353,0.0007
4,0.5278904665314401,0.5148568341437061,0.9665314401622718,0.6718364469510045,0.6010434109994282,0.5932672318129593,0.3732641339302063,0.676454448313065,0.8333333333333334,0.4666666666666667,0.2978723404255319,0.36363636363636365,0.6241709018864675,0.3160336121092461,0.6522204875946045,0.7645447387987253,0.363636363635888,0.0007
5,0.5268762677484787,0.5141787051899411,0.9746450304259635,0.6732049036777583,0.6317028665001707,0.6228770119376733,0.2975632846355438,0.6659374166937435,0.8367346938775511,0.48148148148148145,0.2765957446808511,0.35135135135135137,0.6208975794642088,0.33768278295922133,0.6487529873847961,0.6915252646621393,0.3513513513508879,0.0007
6,0.5496957403651116,0.5280963302752294,0.934077079107505,0.6747252747252748,0.6486870960176754,0.6385937268209694,0.3461829423904419,0.6593521244627467,0.8333333333333334,0.4642857142857143,0.2765957446808511,0.3466666666666667,0.6199500387630287,0.34369124065543194,0.6544756889343262,0.6276419369541869,0.34666666666619883,0.0007
7,0.5380324543610547,0.5209848908785675,0.9442190669371197,0.6714749368914533,0.653213960970833,0.6483066944399791,0.2897464334964752,0.6571984661036524,0.826530612244898,0.4375,0.2978723404255319,0.35443037974683544,0.6268412438625205,0.3615916508743549,0.7033641338348389,0.7448218444577691,0.35443037974635344,0.0007
8,0.5370182555780934,0.5199127114020731,0.9665314401622718,0.6761262859169919,0.6605489016618047,0.6586753675491755,0.2905046045780182,0.6525253921928561,0.8333333333333334,0.4666666666666667,0.2978723404255319,0.36363636363636365,0.6235679214402619,0.3614670049246615,0.6883940696716309,0.7160285090913578,0.363636363635888,0.0007
9,0.5578093306288032,0.532608695652174,0.9442190669371197,0.6810534016093636,0.6648422746030636,0.6599212918827543,0.3330869674682617,0.648877974214225,0.8129251700680272,0.40476190476190477,0.3617021276595745,0.38202247191011235,0.6314066672409339,0.36760544405203316,0.6698071360588074,0.6872020927416224,0.3820224719096139,0.0007
10,0.6191683569979716,0.5872308834446919,0.8022312373225152,0.6780968709815688,0.6771741500685047,0.6732810443081084,0.41088348627090454,0.6444306191034298,0.8231292517006803,0.42857142857142855,0.3191489361702128,0.36585365853658536,0.6370919114480144,0.36585636740301763,0.7596026659011841,0.8859349140504591,0.3658536585360961,0.0007
11,0.5679513184584178,0.5399761336515513,0.9178498985801217,0.6799398948159279,0.6586696509757293,0.6505874541596435,0.35509487986564636,0.6527499942218556,0.8197278911564626,0.42105263157894735,0.3404255319148936,0.3764705882352941,0.6269273839262642,0.36242819309938534,0.6879976391792297,0.7070256941983489,0.37647058823479973,0.0007
12,0.584685598377282,0.5534913516976298,0.8762677484787018,0.6784452296819788,0.6692158782796884,0.6684832499823085,0.3770979046821594,0.6467033155549612,0.8061224489795918,0.391304347826087,0.3829787234042553,0.3870967741935484,0.6309759669222156,0.36539233535670845,0.5847424268722534,0.6030504687302778,0.38709677419304844,0.0007
13,0.5471602434077079,0.5258189894503054,0.960446247464503,0.679583781844277,0.6783971544832523,0.6759395076925132,0.2982570230960846,0.6426004653770107,0.8129251700680272,0.4090909090909091,0.3829787234042553,0.3956043956043956,0.6333878887070375,0.3691023134262996,0.6370137333869934,0.6495010966346377,0.39560439560389615,0.0007
14,0.5517241379310345,0.528555431131019,0.9574036511156186,0.6810966810966811,0.6832706573571584,0.6786499747740042,0.2942928373813629,0.6394348917094496,0.8299319727891157,0.46153846153846156,0.3829787234042553,0.4186046511627907,0.6346799896631923,0.375747917857243,0.6745284795761108,0.660005757597839,0.41860465116229506,0.0007
15,0.5425963488843814,0.5229257641921398,0.9716024340770791,0.6799148332150461,0.6784496130409917,0.6786095809272487,0.2816600799560547,0.6409846417318735,0.8299319727891157,0.46153846153846156,0.3829787234042553,0.4186046511627907,0.6364027909380653,0.3748620989183802,0.6321814656257629,0.6405087393157336,0.41860465116229506,0.0007
16,0.5877281947261663,0.5556270096463023,0.8762677484787018,0.680047225501771,0.678569959144041,0.6682548814521114,0.3586955666542053,0.6431309181826593,0.826530612244898,0.45,0.3829787234042553,0.41379310344827586,0.6373503316392454,0.3731536715679106,0.6076421737670898,0.6046202657174091,0.4137931034477791,0.0007
17,0.595841784989858,0.5632953784326858,0.8529411764705882,0.6784993949173054,0.6879024394257948,0.6902006283348072,0.37618499994277954,0.6365354547152413,0.8299319727891157,0.46153846153846156,0.3829787234042553,0.4186046511627907,0.635972090619347,0.3754448568697653,0.6833531260490417,0.6612439958416686,0.41860465116229506,0.0007
