epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,lr
1,0.5709219858156028,0.5413223140495868,0.9290780141843972,0.6840731070496083,0.6890467670393946,0.6947045172352582,0.3094610273838043,0.640131871992573,0.8741496598639455,0.6896551724137931,0.4166666666666667,0.5194805194805194,0.8069105691056911,0.5803249816688998,0.6351054906845093,0.5206686712446666,0.5194805194800499,0.0007
2,0.7497467071935157,0.7187222715173026,0.8206686930091185,0.7663197729422895,0.8265485762737266,0.8255741394385856,0.4215419888496399,0.5261446678408978,0.8843537414965986,0.7333333333333333,0.4583333333333333,0.5641025641025641,0.8260501355013551,0.6402769241339261,0.6974570751190186,0.4530350853796719,0.5641025641020907,0.0007
3,0.7831813576494427,0.7497765862377123,0.8500506585612969,0.7967711301044634,0.8658939054722538,0.8704071034926416,0.42524200677871704,0.46575666624361983,0.8843537414965986,0.71875,0.4791666666666667,0.575,0.8323170731707318,0.6521152495910789,0.7289435267448425,0.4390519076869601,0.57499999999952,0.0007
4,0.795339412360689,0.757736516357206,0.8682877406281662,0.8092540132200189,0.8743000444481399,0.871039124408411,0.396292507648468,0.4492190000134036,0.8809523809523809,0.6857142857142857,0.5,0.5783132530120482,0.8345189701897019,0.6501851900490034,0.7170118689537048,0.43645417467266523,0.5783132530115604,0.0007
5,0.7968591691995948,0.7597517730496454,0.8682877406281662,0.810401891252955,0.8878089941273024,0.8817736101860856,0.37968266010284424,0.425629300941933,0.891156462585034,0.75,0.5,0.6,0.8417174796747967,0.6556272683267843,0.7475062608718872,0.4075301504459511,0.5999999999995199,0.0007
6,0.8216818642350557,0.8026692087702574,0.8530901722391084,0.8271119842829077,0.8981449830573546,0.8923440436682044,0.4301922619342804,0.4074111401491252,0.8945578231292517,0.7741935483870968,0.5,0.6075949367088608,0.837864159891599,0.6467902645740624,0.7467668056488037,0.40334933448810967,0.6075949367083838,0.0007
7,0.8404255319148937,0.8393939393939394,0.8419452887537994,0.8406676783004552,0.9121076527789326,0.9095281742192916,0.4793355464935303,0.37844818779158856,0.9013605442176871,0.8064516129032258,0.5208333333333334,0.6329113924050633,0.8355352303523035,0.6491319455061089,0.7971735000610352,0.41705795048045463,0.6329113924045865,0.0007
8,0.8500506585612969,0.8115419296663661,0.9118541033434651,0.8587786259541985,0.9263864894078953,0.924938483878997,0.3977341651916504,0.35030772509062785,0.9013605442176871,0.8064516129032258,0.5208333333333334,0.6329113924050633,0.8401930894308943,0.6523168700697356,0.8314191102981567,0.42103528935893053,0.6329113924045865,0.0007
9,0.8637284701114488,0.8485436893203884,0.8855116514690983,0.8666336142786316,0.9317423362886728,0.9304979380351523,0.4529635012149811,0.3354223307444815,0.9013605442176871,0.9523809523809523,0.4166666666666667,0.5797101449275363,0.8319783197831978,0.6454550114150595,0.8985037207603455,0.4091552948059679,0.5797101449271127,0.0007
10,0.8591691995947315,0.8291550603528319,0.9047619047619048,0.8653100775193798,0.9361260725808357,0.9321371977890012,0.4083109498023987,0.3262449898799502,0.8809523809523809,0.6857142857142857,0.5,0.5783132530120482,0.8258807588075882,0.628473313975726,0.7245407104492188,0.41057696066746097,0.5783132530115604,0.0007
11,0.867274569402229,0.8391019644527596,0.9088145896656535,0.872568093385214,0.9392497605651586,0.9344484805427483,0.4166361093521118,0.3160295916726886,0.891156462585034,0.75,0.5,0.6,0.8227472899728998,0.6258177271963579,0.803510844707489,0.4153267402632707,0.5999999999995199,0.0007
12,0.8774062816616008,0.8420569329660239,0.9290780141843972,0.8834296724470135,0.9456860154654891,0.9401002542988767,0.4046998918056488,0.3001153940427388,0.8877551020408163,0.7419354838709677,0.4791666666666667,0.5822784810126582,0.8216463414634146,0.6279840508921655,0.8045016527175903,0.40974230425698416,0.5822784810121814,0.0007
13,0.875886524822695,0.8422509225092251,0.9250253292806484,0.8816996619990343,0.9438906390985549,0.9378503535737611,0.39758121967315674,0.3017230160390956,0.8877551020408163,0.7419354838709677,0.4791666666666667,0.5822784810126582,0.8241023035230353,0.62442626717775,0.8442830443382263,0.4183810371525434,0.5822784810121814,0.0007
14,0.8875379939209727,0.8875379939209727,0.8875379939209727,0.8875379939209727,0.9479813050918269,0.9394827551546598,0.543682873249054,0.29292390623111975,0.891156462585034,0.7666666666666667,0.4791666666666667,0.5897435897435898,0.8141090785907859,0.6162554446638395,0.8038726449012756,0.4053374137602696,0.5897435897431164,0.00035
15,0.8890577507598785,0.8742690058479532,0.9088145896656535,0.8912071535022354,0.9553794054214413,0.9529846027431982,0.45280054211616516,0.27298963257123876,0.8979591836734694,0.8461538461538461,0.4583333333333333,0.5945945945945946,0.8109756097560975,0.6149366650936541,0.8791675567626953,0.41974703004571046,0.5945945945941387,0.00035
16,0.8870314083080041,0.8570093457943925,0.9290780141843972,0.8915896937287312,0.9526586249408471,0.9469154620583663,0.4149513244628906,0.2777586031286187,0.8877551020408163,0.7419354838709677,0.4791666666666667,0.5822784810126582,0.8176659891598916,0.6194307180577109,0.83701092004776,0.4279255218246356,0.5822784810121814,0.00035
17,0.8819655521783182,0.8348134991119005,0.9523809523809523,0.8897302413629911,0.9547932648236599,0.9513461282940873,0.3480648398399353,0.2713777311184003,0.891156462585034,0.7857142857142857,0.4583333333333333,0.5789473684210527,0.8160569105691057,0.6118916277516945,0.8900476098060608,0.4508663046927679,0.5789473684205872,0.00035
18,0.8976697061803445,0.874880611270296,0.92806484295846,0.9006882989183874,0.9586529647319922,0.9537189052511124,0.4264267086982727,0.25932103905755094,0.891156462585034,0.7857142857142857,0.4583333333333333,0.5789473684210527,0.8224085365853658,0.6163401757939132,0.8860238790512085,0.42474741372121433,0.5789473684205872,0.00035
19,0.8966565349544073,0.8717948717948718,0.9300911854103343,0.9,0.9557510041892116,0.9468936809176779,0.41081708669662476,0.2692648909434963,0.8945578231292517,0.8148148148148148,0.4583333333333333,0.5866666666666667,0.8203760162601627,0.6101193155008795,0.8881233334541321,0.4151220029714156,0.5866666666662057,0.00035
20,0.8956433637284701,0.8701421800947867,0.9300911854103343,0.8991185112634672,0.9574971077913585,0.9504445755663788,0.43718820810317993,0.2630507395411214,0.8843537414965986,0.7333333333333333,0.4583333333333333,0.5641025641025641,0.8205453929539295,0.6127280196368938,0.8974751830101013,0.4544691913792876,0.5641025641020907,0.00035
21,0.9037487335359676,0.8748824082784572,0.9422492401215805,0.9073170731707317,0.958973237703109,0.9536656417240963,0.3994174003601074,0.2575312538380077,0.8809523809523809,0.7096774193548387,0.4583333333333333,0.5569620253164557,0.8180047425474255,0.607471430495613,0.843246340751648,0.4200960387583493,0.5569620253159788,0.000175
22,0.8996960486322189,0.8818973862536302,0.922998986828774,0.901980198019802,0.9582515970021628,0.9520565172320269,0.4587467312812805,0.2586334824501683,0.891156462585034,0.7857142857142857,0.4583333333333333,0.5789473684210527,0.8165650406504065,0.6090697730829875,0.8590604066848755,0.40769750792153026,0.5789473684205872,0.000175
23,0.9098277608915907,0.8826868495742668,0.9452887537993921,0.9129158512720157,0.964163302260696,0.9568906047186561,0.41748785972595215,0.24317683567875184,0.891156462585034,0.7857142857142857,0.4583333333333333,0.5789473684210527,0.8163109756097561,0.6050510119758481,0.8632861971855164,0.4190607316234485,0.5789473684205872,0.000175
24,0.903242147922999,0.8894324853228963,0.9209726443768997,0.904927824788452,0.9611422658696797,0.9543201195085842,0.4617593288421631,0.25307042022606524,0.8877551020408163,0.7586206896551724,0.4583333333333333,0.5714285714285714,0.8159722222222222,0.6077293794132137,0.9012715816497803,0.4363928611586694,0.5714285714281019,0.000175
25,0.9128672745694022,0.884071630537229,0.950354609929078,0.916015625,0.9685198358806326,0.9643529348880583,0.3985179662704468,0.227332503418792,0.891156462585034,0.7857142857142857,0.4583333333333333,0.5789473684210527,0.8111449864498644,0.6108598334127933,0.8678810000419617,0.4182428535150022,0.5789473684205872,0.000175
26,0.8996960486322189,0.8894373149062191,0.9128672745694022,0.901,0.9606628829289373,0.9565885741402642,0.48907753825187683,0.2517212070260488,0.8843537414965986,0.7333333333333333,0.4583333333333333,0.5641025641025641,0.8105521680216802,0.6078507560052753,0.873995304107666,0.44458057442489934,0.5641025641020907,0.000175
27,0.9052684903748733,0.8868471953578336,0.9290780141843972,0.9074715487382484,0.9656076101785215,0.9607269052587115,0.44503268599510193,0.23594094660386006,0.891156462585034,0.7857142857142857,0.4583333333333333,0.5789473684210527,0.8186822493224931,0.6167688306990656,0.883562445640564,0.434190284232704,0.5789473684205872,0.000175
28,0.9078014184397163,0.8807947019867549,0.9432624113475178,0.910958904109589,0.965462871431959,0.9586151757626592,0.41918709874153137,0.23751985863711697,0.8741496598639455,0.6486486486486487,0.5,0.5647058823529412,0.8127540650406504,0.6112471357792684,0.6657037734985352,0.419045828029412,0.5647058823524496,8.75e-05
29,0.9017223910840932,0.8929633300297324,0.9128672745694022,0.9028056112224448,0.964377844090707,0.9617994847109442,0.5149697661399841,0.24137826076696467,0.8741496598639455,0.6486486486486487,0.5,0.5647058823529412,0.8136856368563685,0.6080547888015746,0.6576046347618103,0.4185921442346508,0.5647058823524496,8.75e-05
30,0.9148936170212766,0.9132189707366297,0.916919959473151,0.9150657229524772,0.9685978510915457,0.9669240316830329,0.5108691453933716,0.22680567072849747,0.891156462585034,0.8076923076923077,0.4375,0.5675675675675675,0.8149559620596206,0.6121189721344221,0.8981202840805054,0.4311997081552233,0.5675675675671118,8.75e-05
