epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,lr
1,0.6247464503042597,0.5849447513812155,0.859026369168357,0.6959737058340181,0.7044093989277882,0.6961722986937103,0.438960462808609,0.6301356232432275,0.9217687074829932,0.9615384615384616,0.5319148936170213,0.684931506849315,0.802739254027048,0.6672333182870124,0.6658316850662231,0.5203948669693097,0.6849315068488564,0.0007
2,0.7266734279918864,0.6908625106746371,0.8204868154158215,0.7501159017153454,0.8136466309262742,0.8155272920654499,0.43497902154922485,0.5364487307792262,0.9217687074829932,0.9285714285714286,0.5531914893617021,0.6933333333333334,0.8374536997157378,0.7068026537403685,0.6961928009986877,0.44688566566324556,0.6933333333328655,0.0007
3,0.7773833671399595,0.7466185752930569,0.8397565922920892,0.790453460620525,0.8556865076589494,0.8578320846688412,0.43174365162849426,0.4780543641192918,0.9013605442176871,0.75,0.574468085106383,0.6506024096385542,0.8415022827116893,0.7018775852865309,0.6594081521034241,0.41323052782590697,0.650602409638063,0.0007
4,0.7783975659229209,0.730092204526404,0.8833671399594321,0.799449288664525,0.8745469020650156,0.8744462484809469,0.37452346086502075,0.4468354757489829,0.9183673469387755,0.96,0.5106382978723404,0.6666666666666666,0.8406408820742528,0.7144717871213915,0.8301978707313538,0.40913470342856684,0.6666666666662133,0.0007
5,0.8057809330628803,0.7748404740200547,0.8620689655172413,0.8161305808929429,0.8874990228307872,0.8824407872652948,0.41894447803497314,0.4261834824544663,0.8979591836734694,0.717948717948718,0.5957446808510638,0.6511627906976745,0.8474459471100009,0.705834152406525,0.6461972594261169,0.3668955025218782,0.6511627906971786,0.0007
6,0.8174442190669371,0.7789661319073083,0.8864097363083164,0.8292220113851992,0.8998823282547964,0.8947485677221714,0.4028702676296234,0.4036458552367305,0.891156462585034,0.6744186046511628,0.6170212765957447,0.6444444444444445,0.8446894650702041,0.6942896561051978,0.6375524997711182,0.3848592967403178,0.6444444444439453,0.0007
7,0.8154158215010142,0.768566493955095,0.9026369168356998,0.8302238805970149,0.9055519668873355,0.9024880222275172,0.35085827112197876,0.39177582121282273,0.8877551020408163,0.6590909090909091,0.6170212765957447,0.6373626373626373,0.8509776897234904,0.7004010508720457,0.6156469583511353,0.3708525841333428,0.6373626373621378,0.0007
8,0.8387423935091278,0.7976827094474154,0.907707910750507,0.849146110056926,0.9161228805714073,0.9105681627717459,0.39301297068595886,0.3687418233187639,0.8809523809523809,0.6304347826086957,0.6170212765957447,0.6236559139784946,0.845206305452666,0.6888600298978989,0.6158645153045654,0.36954336669169313,0.6236559139779947,0.0007
9,0.8351926977687627,0.7927369353410098,0.907707910750507,0.8463356973995272,0.9190811317882404,0.9140522365326433,0.3719390034675598,0.3614481622863251,0.891156462585034,0.6744186046511628,0.6170212765957447,0.6444444444444445,0.8475320871737445,0.6860408697431668,0.6325122714042664,0.3658010606863061,0.6444444444439453,0.00035
10,0.8529411764705882,0.8405088062622309,0.8711967545638946,0.8555776892430279,0.927083633341425,0.9183309344710405,0.4898749589920044,0.34699094585666307,0.8945578231292517,0.7,0.5957446808510638,0.6436781609195402,0.8472736669825136,0.6937862688642095,0.6979345679283142,0.36461912166504634,0.6436781609190434,0.00035
