epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,lr
1,0.5015212981744422,0.5007618080243779,1.0,0.6673434856175973,0.48761669457599083,0.49831671425074175,0.28317496180534363,0.7042940307340564,0.8231292517006803,0.41935483870967744,0.2765957446808511,0.3333333333333333,0.6106038418468429,0.3106194724803919,0.46758177876472473,0.6473583007345394,0.33333333333285436,0.0007
2,0.5010141987829615,0.5005081300813008,0.9989858012170385,0.6668923493568043,0.4868030726314447,0.4974220556338601,0.4219677746295929,0.695870605733767,0.7108843537414966,0.29347826086956524,0.574468085106383,0.38848920863309355,0.6512188819019726,0.34649906149115106,0.4664854407310486,0.6471950971350378,0.388489208632646,0.0007
3,0.5005070993914807,0.5002536783358701,1.0,0.6668921203922895,0.4947567157239898,0.49815347342183813,0.38411587476730347,0.6975354412022758,0.6972789115646258,0.29,0.6170212765957447,0.3945578231292517,0.6623309501249032,0.3685693514523517,0.47527867555618286,0.6575969218396817,0.3945578231288167,0.0007
4,0.5136916835699797,0.5070349140177176,0.986815415821501,0.6698795180722892,0.585978547535682,0.5776141281496875,0.37553274631500244,0.6838332801513207,0.7993197278911565,0.39285714285714285,0.46808510638297873,0.42718446601941745,0.690929451287794,0.3962539322871128,0.6780293583869934,0.8557227991876148,0.42718446601892135,0.0007
5,0.6602434077079108,0.6301482701812191,0.7758620689655172,0.6954545454545454,0.7212146521894762,0.713211994657753,0.4139249920845032,0.6160654463100627,0.8571428571428571,0.5641025641025641,0.46808510638297873,0.5116279069767442,0.7388233267292619,0.48298911864998845,0.5692911744117737,0.4704263453580895,0.5116279069762485,0.0007
6,0.7053752535496958,0.6956521739130435,0.7302231237322515,0.7125185551707076,0.7584612567836115,0.7554181798122754,0.4279736578464508,0.5832083422320368,0.8639455782312925,0.6,0.44680851063829785,0.5121951219512195,0.7599276423464553,0.5296490572590274,0.35274532437324524,0.4128257839047179,0.5121951219507302,0.0007
7,0.723630831643002,0.7299270072992701,0.7099391480730223,0.7197943444730077,0.7711181695872026,0.787127740950646,0.4293951988220215,0.5623566174603862,0.8673469387755102,0.6111111111111112,0.46808510638297873,0.5301204819277109,0.7943836678439142,0.5566854555829539,0.6857571005821228,0.5493562622946135,0.5301204819272196,0.0007
8,0.7226166328600405,0.7057169634489222,0.7636916835699797,0.7335606429615197,0.7759711004776815,0.7863684341530287,0.3799577057361603,0.5605453518776574,0.8401360544217688,0.5,0.6170212765957447,0.5523809523809524,0.7967094495649927,0.5445746354171654,0.4617714285850525,0.4548037315712494,0.5523809523804578,0.0007
9,0.7302231237322515,0.7161904761904762,0.7626774847870182,0.7387033398821218,0.7838573703245024,0.7903635229699211,0.37275230884552,0.5543110455267328,0.8469387755102041,0.5185185185185185,0.5957446808510638,0.5544554455445545,0.8004996123697131,0.5181689767623501,0.5080548524856567,0.4471513450551195,0.5544554455440567,0.0007
10,0.7327586206896551,0.7191977077363897,0.7636916835699797,0.7407771765863256,0.7880201111709985,0.7916155911955838,0.3826048672199249,0.5508087362043756,0.8775510204081632,0.6774193548387096,0.44680851063829785,0.5384615384615384,0.7760358342665175,0.5687141749564788,0.8266862034797668,0.5320000214641597,0.5384615384610594,0.0007
11,0.7216024340770791,0.6938775510204082,0.7931034482758621,0.7401798390913393,0.7891958000238635,0.803564685450433,0.3402028977870941,0.5481176501476257,0.8605442176870748,0.5625,0.574468085106383,0.5684210526315789,0.8091136187440778,0.5962649405443856,0.4817734360694885,0.4278853389681602,0.568421052631079,0.0007
12,0.7560851926977687,0.753259779338014,0.7616632860040567,0.7574382249117498,0.8018383124390553,0.8132018361737186,0.4025692641735077,0.5329197669367761,0.8809523809523809,0.6764705882352942,0.48936170212765956,0.5679012345679012,0.7973985700749419,0.5641955485007396,0.8486753106117249,0.517621981043394,0.5679012345674141,0.0007
13,0.7200811359026369,0.6851535836177475,0.8144016227180527,0.7442075996292864,0.7893233463211121,0.7927196580736043,0.3119117319583893,0.5505216899677415,0.8741496598639455,0.6388888888888888,0.48936170212765956,0.5542168674698795,0.7917133258678611,0.577983737131746,0.6499667167663574,0.4539417997509444,0.5542168674693883,0.0007
14,0.7434077079107505,0.7272727272727273,0.7789046653144016,0.752203721841332,0.7992297849404854,0.8059794778718803,0.40654221177101135,0.5384738462208251,0.8435374149659864,0.509090909090909,0.5957446808510638,0.5490196078431373,0.7649237660435869,0.567551746274138,0.3752392530441284,0.4191431078781076,0.5490196078426403,0.0007
15,0.7246450304259635,0.6924413553431799,0.808316430020284,0.7459054749649041,0.7930746474990641,0.799662410212826,0.32217341661453247,0.5473240341908066,0.8877551020408163,0.71875,0.48936170212765956,0.5822784810126582,0.795158928417607,0.5866273202575091,0.8408945798873901,0.5118847781298111,0.5822784810121763,0.0007
16,0.7545638945233266,0.7408829174664108,0.7829614604462475,0.7613412228796844,0.798313303078803,0.8046193226883249,0.36934366822242737,0.5371001567124837,0.8605442176870748,0.5681818181818182,0.5319148936170213,0.5494505494505495,0.7843052803859074,0.5767089507429016,0.6355416178703308,0.4547675024895441,0.5494505494500499,0.0007
