epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,lr
1,0.5,0.5,1.0,0.6666666666666666,0.5237200111911589,0.5186050302236636,0.31748756766319275,0.6958520116235373,0.7278911564625851,0.28,0.44680851063829785,0.3442622950819672,0.6342492893444741,0.2687714478234775,0.5691918134689331,0.7532872067016809,0.3442622950814936,0.0007
2,0.5035496957403651,0.5017829852266938,0.9989858012170385,0.6680230586639538,0.5955141761537797,0.5765821141319223,0.3370155990123749,0.6812027603327382,0.7380952380952381,0.3026315789473684,0.48936170212765956,0.37398373983739835,0.6420018950814024,0.28378790635904855,0.4633695185184479,0.5772302085850515,0.3739837398369261,0.0007
3,0.5618661257606491,0.5366586538461539,0.9056795131845842,0.6739622641509434,0.64868298162099,0.6412190736411923,0.3715083599090576,0.6587728168853156,0.7074829931972789,0.2808988764044944,0.5319148936170213,0.36764705882352944,0.66698251356706,0.28066655090925036,0.5498083829879761,0.6305328287234923,0.3676470588230771,0.0007
4,0.5811359026369168,0.5508259212198221,0.8793103448275862,0.67734375,0.677791309571321,0.671159777919403,0.33501338958740234,0.6456238455753056,0.7006802721088435,0.25301204819277107,0.44680851063829785,0.3230769230769231,0.623309501249031,0.24721717540055,0.48426181077957153,0.5950671511442482,0.3230769230764614,0.0007
5,0.5938133874239351,0.5568531038721574,0.9188640973630832,0.6934557979334098,0.681706158017519,0.670315234179193,0.34698861837387085,0.6389158614750566,0.5340136054421769,0.2413793103448276,0.8936170212765957,0.38009049773755654,0.6898096304591265,0.2966691902671433,0.4350493550300598,0.6718693947305485,0.38009049773722164,0.0007
6,0.5882352941176471,0.5529197080291971,0.9219066937119675,0.691254752851711,0.6895913992651688,0.6766068349787338,0.3315821886062622,0.6349163558371894,0.6292517006802721,0.25396825396825395,0.6808510638297872,0.3699421965317919,0.6812817641485055,0.2817110119444724,0.4926157593727112,0.6625467027936663,0.36994219653139615,0.0007
7,0.6146044624746451,0.5730918499353169,0.8985801217038539,0.6998420221169036,0.7004873502873907,0.6824559833024022,0.3705786466598511,0.6272416610504986,0.6598639455782312,0.26548672566371684,0.6382978723404256,0.375,0.67430441898527,0.2783592702427288,0.45304635167121887,0.6089577833000495,0.3749999999995851,0.0007
8,0.6156186612576064,0.5723350253807107,0.9148073022312373,0.7041373926619828,0.716121029092899,0.7031325040243153,0.30627766251564026,0.6179928895667891,0.7346938775510204,0.2987012987012987,0.48936170212765956,0.3709677419354839,0.6844689465070204,0.297616120236285,0.6387050151824951,0.7004774654803633,0.3709677419350132,0.0007
9,0.6353955375253549,0.5943462897526501,0.8529411764705882,0.7005414410662224,0.7216641500273607,0.7025821128207171,0.36641034483909607,0.6152491172960757,0.6632653061224489,0.2719298245614035,0.6595744680851063,0.38509316770186336,0.7095357050564217,0.30742443822885146,0.4575263261795044,0.5570929910049958,0.38509316770144997,0.0007
10,0.5953346855983773,0.5577395577395577,0.920892494929006,0.6947207345065034,0.7076031993548626,0.6965653995370735,0.31222230195999146,0.6227571096188156,0.6870748299319728,0.2972972972972973,0.7021276595744681,0.4177215189873418,0.7280558187613059,0.3221041921874134,0.45688873529434204,0.5769049942898913,0.41772151898692383,0.0007
