epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_best_threshold,val_best_threshold_score,val_optimized_f1,val_optimized_precision,val_optimized_recall,val_optimized_f1_epoch,val_optimized_precision_epoch,val_optimized_recall_epoch,monitor_score,lr
13,0.5422678662366321,0.5059288537549407,0.09472710453283996,0.15957612591553685,0.5241681592482931,0.4780586160459565,0.5,0.08618347990661582,0.5407331975560081,0.48484848484848486,0.023686158401184307,0.04516584333098095,0.5382442820713322,0.4847103527769816,0.5,0.08606911069749572,0.4706026017665863,0.6294297113349341,0.6294297113353673,0.4608247422680412,0.9925980754996299,0.6294297113353673,0.4608247422680412,0.9925980754996299,0.6294297113353673,0.00025
14,0.5472755050076388,0.5260837619397501,0.1324699352451434,0.21164646763227904,0.5322476545784842,0.4871993188169078,0.5,0.08609087104137472,0.5403937542430414,0.45454545454545453,0.011102886750555145,0.02167630057803468,0.5397170098081301,0.48257202046017555,0.5,0.08622666394233056,0.4460420608520508,0.6295863519509584,0.6295863519513906,0.4600409836065574,0.997039230199852,0.6295863519513906,0.4600409836065574,0.997039230199852,0.6295863519513906,0.00025
15,0.552537769478866,0.5340850845720143,0.1927844588344126,0.2833061446438282,0.546897840687589,0.49906571162165236,0.5,0.08591919047705812,0.5403937542430414,0.4977238239757208,0.24278312361213916,0.3263681592039801,0.5441869368794507,0.4876904009429611,0.5,0.086023567599742,0.44894665479660034,0.6291452592242295,0.6291452592246614,0.4595701125895599,0.997039230199852,0.6291452592246614,0.4595701125895599,0.997039230199852,0.6291452592246614,0.000125
16,0.5645051773892378,0.5559640522875817,0.25180388529139686,0.346619126448491,0.5611611716887862,0.5166740763402229,0.5,0.08561548968058372,0.5424304141208418,0.5037220843672456,0.15025906735751296,0.2314709236031927,0.5508584144103172,0.49255217493260056,0.5,0.08600300471554463,0.44128960371017456,0.6304449648707617,0.6304449648711944,0.46111682082905103,0.996299037749815,0.6304449648711944,0.46111682082905103,0.996299037749815,0.6304449648711944,0.000125
17,0.5629774231879138,0.5504731861198738,0.25827937095282144,0.35159299836292657,0.5671711198474745,0.5184777500958708,0.5,0.08553680828771695,0.5505770536320435,0.5205479452054794,0.2531458179126573,0.34063745019920316,0.5532428086474898,0.5002243797189874,0.5,0.08585036125663827,0.44384750723838806,0.6299836791788643,0.6299836791792959,0.45983662355343774,1.0,0.6299836791792959,0.45983662355343774,1.0,0.6299836791792959,0.000125
18,0.5718893226956374,0.5643952907599001,0.29269195189639224,0.3854775828460039,0.5757115251575498,0.5317939357308141,0.5,0.08527273472769721,0.5475220638153429,0.5085066162570888,0.3982235381199112,0.44665836446658364,0.5565258754109924,0.5039090132170909,0.5,0.08604337175383668,0.4423147439956665,0.6296900489392097,0.6296900489396411,0.4595238095238095,1.0,0.6296900489396411,0.4595238095238095,1.0,0.6296900489396411,0.000125
19,0.5661178068239687,0.5507798960138648,0.29398704902867717,0.3833534378769602,0.5709879993390911,0.5244966079730818,0.5,0.08540399710389597,0.5546503733876442,0.5422993492407809,0.1850481125092524,0.27593818984547464,0.5593831574892858,0.5070212323352417,0.5,0.08598880534542716,0.42528215050697327,0.6293966922893427,0.629396692289774,0.4592114208021754,1.0,0.629396692289774,0.4592114208021754,1.0,0.629396692289774,0.000125
20,0.5689186895263962,0.552076677316294,0.31970397779833487,0.404920913884007,0.5788668139447137,0.5346011432904134,0.5,0.08514060328825689,0.5532926001357773,0.5369978858350951,0.18800888230940044,0.27850877192982454,0.5622005295044423,0.5118579489571774,0.5,0.08608464875434907,0.4192018508911133,0.6292501164411151,0.6292501164415464,0.45905538566089027,1.0,0.6292501164415464,0.45905538566089027,1.0,0.6292501164415464,0.000125
21,0.5748599558648786,0.5605875152998776,0.338945420906568,0.42246050962757986,0.5891703054614779,0.5466144378547878,0.5,0.08484004331558836,0.5655125594025797,0.549929676511955,0.28941524796447077,0.3792434529582929,0.5671788458102555,0.5200964262892849,0.5,0.08562843813146771,0.4254489839076996,0.6292501164411151,0.6292501164415464,0.45905538566089027,1.0,0.6292501164415464,0.45905538566089027,1.0,0.6292501164415464,6.25e-05
22,0.5734170768969614,0.5567875337129158,0.34375578168362625,0.4250743536948067,0.5917737585219315,0.5467967621971825,0.5,0.08476702502037507,0.5668703326544468,0.5603864734299517,0.25758697261287933,0.35294117647058826,0.5710308630087083,0.5238215931122251,0.5,0.0856590406654323,0.42077013850212097,0.6296382730450758,0.6296382730455076,0.4597818677573279,0.9985196150999259,0.6296382730455076,0.4597818677573279,0.9985196150999259,0.6296382730455076,6.25e-05
23,0.5854693600407401,0.5869782971619366,0.325254394079556,0.4185714285714286,0.5957121286213449,0.5533923625199232,0.5,0.08462544842514881,0.5726408689748812,0.5570719602977667,0.3323464100666173,0.4163189615206305,0.5738893052632555,0.5287517632831199,0.5,0.08563911358434492,0.42157265543937683,0.6297852474318745,0.6297852474323062,0.45993862938970337,0.9985196150999259,0.6297852474323062,0.45993862938970337,0.9985196150999259,0.6297852474323062,6.25e-05
24,0.5827533525717196,0.5743839367204138,0.34930619796484735,0.4344224574321215,0.6024216886048483,0.5542612305624908,0.5,0.08452222914141076,0.5668703326544468,0.566607460035524,0.23612139156180606,0.3333333333333333,0.57635885643747,0.5326710175913607,0.5,0.08529767696540208,0.42543524503707886,0.6299836791788643,0.6299836791792959,0.45983662355343774,1.0,0.6299836791792959,0.45983662355343774,1.0,0.6299836791792959,6.25e-05
25,0.58793074180954,0.5817479191438764,0.3620721554116559,0.44634507925647166,0.6035637873561859,0.5630744550531703,0.5,0.08431387976497447,0.5736591989137814,0.5862068965517241,0.23908216136195412,0.33964248159831756,0.5780796298573679,0.5341099038405125,0.5,0.0855306364894318,0.41308358311653137,0.6295433364394567,0.6295433364398881,0.4593675620537232,1.0,0.6295433364398881,0.4593675620537232,1.0,0.6295433364398881,6.25e-05
26,0.5889492446104226,0.5847917923958962,0.3585568917668825,0.4445463929349696,0.604093413874474,0.563915302959469,0.5,0.08429449550684796,0.570264765784114,0.5423728813559322,0.40266469282013323,0.46219201359388273,0.5799593474240607,0.539286451604073,0.5,0.08566760222724078,0.41485652327537537,0.6295433364394567,0.6295433364398881,0.4593675620537232,1.0,0.6295433364398881,0.4593675620537232,1.0,0.6295433364398881,6.25e-05
27,0.5900526226447123,0.5846335001471887,0.36743755781683624,0.4512610770279482,0.609464357702004,0.5657894510744848,0.5,0.08415838562052029,0.5760353021045486,0.5554347826086956,0.37823834196891193,0.45002201673271686,0.5858648765920519,0.5442987677795613,0.5,0.08519427204164452,0.4137841463088989,0.6295433364394567,0.6295433364398881,0.4593675620537232,1.0,0.6295433364398881,0.4593675620537232,1.0,0.6295433364398881,3.125e-05
28,0.592598879646919,0.5831729447346714,0.39241443108233115,0.46914399469143997,0.6149862980353916,0.5709876776464696,0.5,0.0839288845213114,0.5852002715546504,0.5902097902097903,0.31236121391561805,0.4085188770571152,0.5878241822497674,0.5469949696431246,0.5,0.0851646787401615,0.4080536961555481,0.6296382730450758,0.6296382730455076,0.4597818677573279,0.9985196150999259,0.6296382730455076,0.4597818677573279,0.9985196150999259,0.6296382730455076,3.125e-05
