epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,monitor_score,lr
1,0.5020263424518744,0.5010162601626016,0.9989868287740629,0.6673434856175973,0.4970256700839382,0.5013604241773608,0.33153513073921204,0.7028912853566588,0.7312925170068028,0.3037974683544304,0.5,0.3779527559055118,0.6495596205962059,0.2612815243724673,0.4760991632938385,0.6599025539800424,0.37795275590504157,0.3779527559055118,0.0007
2,0.502532928064843,0.5012696800406298,1.0,0.6677943166441137,0.5055283015575326,0.4989373305658723,0.40660303831100464,0.6949242133620783,0.7517006802721088,0.323943661971831,0.4791666666666667,0.3865546218487395,0.6813177506775068,0.2895735017713153,0.49335241317749023,0.6819951222056434,0.3865546218482582,0.3865546218487395,0.0007
3,0.5,0.5,1.0,0.6666666666666666,0.5099628503883824,0.5077067727981668,0.3464930057525635,0.6980502160969959,0.5476190476190477,0.22929936305732485,0.75,0.35121951219512193,0.650829945799458,0.2544905943776205,0.4601658582687378,0.6423593556799856,0.3512195121947634,0.35121951219512193,0.0007
4,0.5,0.5,1.0,0.6666666666666666,0.5028685987749559,0.5073228044418274,0.40146639943122864,0.6949675690680893,0.7687074829931972,0.35294117647058826,0.5,0.41379310344827586,0.6725948509485096,0.2946178843097252,0.4831768274307251,0.6695985416976773,0.41379310344779074,0.41379310344827586,0.0007
5,0.5040526849037488,0.5020345879959308,1.0,0.6684727395868608,0.48891260140694276,0.48114747632101085,0.42003145813941956,0.6958387953049023,0.6360544217687075,0.25210084033613445,0.625,0.3592814371257485,0.6597222222222222,0.2751859183883021,0.49972882866859436,0.6920573966843742,0.3592814371253389,0.3592814371257485,0.0007
6,0.5020263424518744,0.5010183299389002,0.9969604863221885,0.6668925787868519,0.5110047640604454,0.499747842016405,0.44410693645477295,0.693873119148923,0.7380952380952381,0.32098765432098764,0.5416666666666666,0.40310077519379844,0.6886432926829269,0.3057993669580268,0.4765468239784241,0.6614252823550685,0.40310077519333115,0.40310077519379844,0.0007
7,0.5020263424518744,0.5010152284263959,1.0,0.6675684815691579,0.4973423502492894,0.49964824008395814,0.43219316005706787,0.6946553437543133,0.8197278911564626,0.45098039215686275,0.4791666666666667,0.46464646464646464,0.6965616531165311,0.34533230124341563,0.5200443863868713,0.7178457269863207,0.46464646464596515,0.46464646464646464,0.0007
8,0.5,0.5,1.0,0.6666666666666666,0.49718272702169747,0.5024702999175019,0.43442991375923157,0.6948620998871483,0.7551020408163265,0.34615384615384615,0.5625,0.42857142857142855,0.6933434959349594,0.3296368233132735,0.49590346217155457,0.6853579303034308,0.4285714285709569,0.42857142857142855,0.0007
9,0.5,0.5,1.0,0.6666666666666666,0.5066815922083334,0.5151891146562937,0.41377562284469604,0.6931135755904178,0.7789115646258503,0.36923076923076925,0.5,0.4247787610619469,0.683519647696477,0.33161288839565745,0.4950013756752014,0.6822455484850877,0.42477876106145823,0.4247787610619469,0.0007
10,0.5020263424518744,0.5010172939979655,0.9979736575481256,0.6671181848967151,0.5325077065683675,0.5390017183566507,0.43463268876075745,0.6911300160481454,0.7687074829931972,0.3484848484848485,0.4791666666666667,0.40350877192982454,0.6747120596205962,0.350226687563601,0.45991382002830505,0.6303248896079809,0.4035087719293371,0.40350877192982454,0.0007
11,0.5040526849037488,0.5020429009193054,0.9959473150962512,0.667572156196944,0.5926466557650675,0.5809478941546959,0.30309340357780457,0.6823671507255646,0.7789115646258503,0.373134328358209,0.5208333333333334,0.43478260869565216,0.6824186991869918,0.34597665146850887,0.4758802056312561,0.6249838787682203,0.4347826086951659,0.43478260869565216,0.0007
12,0.5435663627152989,0.5243764172335601,0.9371833839918946,0.6724827335514358,0.6590550510229745,0.6442587840305474,0.3614659309387207,0.6555162468942103,0.7414965986394558,0.325,0.5416666666666666,0.40625,0.7042682926829268,0.36383868463399477,0.40488454699516296,0.567965048713749,0.4062499999995312,0.40625,0.0007
13,0.5932117527862208,0.559662775616083,0.8743667679837892,0.6824831949387109,0.6892541232578742,0.6710283254628051,0.35578566789627075,0.6379260728786782,0.7857142857142857,0.38095238095238093,0.5,0.43243243243243246,0.692920054200542,0.40778025121183337,0.5565595626831055,0.5958204537021871,0.43243243243194157,0.43243243243243246,0.0007
14,0.6433637284701115,0.6055182699478001,0.8226950354609929,0.697594501718213,0.7134573159277291,0.6987998681626568,0.3785090744495392,0.6221190047239943,0.8401360544217688,0.5142857142857142,0.375,0.43373493975903615,0.7133299457994581,0.45391607311451376,0.34315556287765503,0.4284897068528091,0.4337349397585484,0.43373493975903615,0.00035
15,0.6580547112462006,0.6174698795180723,0.8308004052684904,0.7084233261339092,0.7391171347066064,0.729456129327645,0.3439226746559143,0.6028942973055738,0.8231292517006803,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.723069105691057,0.4657371661493403,0.33153945207595825,0.4232155602602732,0.4583333333328333,0.4583333333333333,0.00035
16,0.7066869300911854,0.6798941798941799,0.7811550151975684,0.727015558698727,0.7598825255166197,0.7382335875085486,0.40438851714134216,0.5843831774794706,0.8435374149659864,0.5238095238095238,0.4583333333333333,0.4888888888888889,0.7242547425474255,0.48380894517309314,0.2971439063549042,0.4063977024384907,0.4888888888883911,0.4888888888888889,0.00035
17,0.6975683890577508,0.65625,0.8297872340425532,0.7328859060402685,0.7655663442380123,0.7472885046447033,0.3524216115474701,0.5796798112544608,0.8197278911564626,0.45098039215686275,0.4791666666666667,0.46464646464646464,0.7235772357723578,0.4799518945226718,0.2347392439842224,0.3922180177605882,0.46464646464596515,0.46464646464646464,0.00035
18,0.7112462006079028,0.6837004405286343,0.7862208713272543,0.7313854853911405,0.7694424684012733,0.7504091615119209,0.4349839985370636,0.5755207788920088,0.8537414965986394,0.5757575757575758,0.3958333333333333,0.4691358024691358,0.7212059620596206,0.4937471646462281,0.27136796712875366,0.386145418294433,0.46913580246865294,0.4691358024691358,0.00035
19,0.707193515704154,0.6672117743254292,0.8267477203647416,0.7384615384615385,0.7762595607127715,0.7623714469588543,0.3193950951099396,0.5693434565625293,0.8537414965986394,0.5806451612903226,0.375,0.45569620253164556,0.7334010840108401,0.4876592800382523,0.7675932049751282,0.5010501006428076,0.45569620253116877,0.45569620253164556,0.00035
20,0.7213779128672746,0.6755020080321286,0.8520770010131712,0.753584229390681,0.8020220310849555,0.7895988670757748,0.31729257106781006,0.5415724121570104,0.8401360544217688,0.5121951219512195,0.4375,0.47191011235955055,0.7369579945799457,0.47780335188488193,0.7953224778175354,0.5271655540077054,0.47191011235905367,0.47191011235955055,0.00035
21,0.7203647416413373,0.6823134953897737,0.8247213779128673,0.7467889908256881,0.8012901252246787,0.7848648079968901,0.3472622334957123,0.5442998187037104,0.8299319727891157,0.48,0.5,0.4897959183673469,0.748390921409214,0.5069892349706597,0.4067169427871704,0.4126050168154191,0.48979591836684716,0.4897959183673469,0.00035
22,0.7264437689969605,0.6821515892420538,0.8480243161094225,0.7560975609756098,0.8030105659284991,0.7939944400391636,0.32400304079055786,0.5408346691030137,0.8401360544217688,0.5116279069767442,0.4583333333333333,0.4835164835164835,0.7586382113821137,0.5200862520030063,0.29824498295783997,0.38389628020679056,0.4835164835159851,0.4835164835164835,0.00035
