epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,monitor_score,lr
1,0.16156462585034015,0.16156462585034015,1.0,0.2781844802342606,0.471997437813601,0.15313718557257716,0.2813899517059326,1.1939676570243576,0.17006802721088435,0.16151202749140894,1.0,0.2781065088757396,0.4893617021276596,0.1796133189692774,0.5584572553634644,1.172752471197219,0.2781065088755002,0.2781065088757396,0.0007
2,0.16156462585034015,0.16156462585034015,1.0,0.2781844802342606,0.4800843386356357,0.15717313194232896,0.3377087116241455,1.1805648661795116,0.5918367346938775,0.2032520325203252,0.5319148936170213,0.29411764705882354,0.530278232405892,0.19338340682937083,0.4869309663772583,1.1573527791873128,0.29411764705842347,0.29411764705882354,0.0007
3,0.31887755102040816,0.17115177610333693,0.8368421052631579,0.28418230563002683,0.5149434183836874,0.17500669177357903,0.44429492950439453,1.1658603180022467,0.5918367346938775,0.2032520325203252,0.5319148936170213,0.29411764705882354,0.5461280041347231,0.19511676080643447,0.4545280933380127,1.1627984930868862,0.29411764705842347,0.29411764705882354,0.0007
4,0.2108843537414966,0.16576086956521738,0.9631578947368421,0.2828438948995363,0.5036511156186613,0.16166363877487244,0.39084169268608093,1.173763597092661,0.5102040816326531,0.1949685534591195,0.6595744680851063,0.30097087378640774,0.552459298819881,0.23030287495719645,0.49493607878685,1.1564810916680057,0.3009708737860556,0.30097087378640774,0.0007
5,0.16241496598639457,0.16170212765957448,1.0,0.2783882783882784,0.45775061385715815,0.14450863550372184,0.3954911231994629,1.1778423632083297,0.6292517006802721,0.23275862068965517,0.574468085106383,0.3312883435582822,0.5530192092342149,0.2570297403431882,0.4627830982208252,1.1605481525667671,0.33128834355787184,0.3312883435582822,0.0007
6,0.17006802721088435,0.16237113402061856,0.9947368421052631,0.2791728212703102,0.5048788299348778,0.18148368793844014,0.4244270920753479,1.164986112896277,0.608843537414966,0.22131147540983606,0.574468085106383,0.31952662721893493,0.55172710827806,0.23156291124320086,0.4744972288608551,1.1581085360780055,0.3195266272185334,0.31952662721893493,0.0007
7,0.18877551020408162,0.16313932980599646,0.9736842105263158,0.2794561933534743,0.49935411551190345,0.1624118340832606,0.423341304063797,1.1692563271035954,0.6938775510204082,0.24705882352941178,0.44680851063829785,0.3181818181818182,0.573951244723921,0.25076933281162594,0.47046002745628357,1.1583827069016541,0.31818181818135965,0.3181818181818182,0.0007
8,0.2457482993197279,0.16966824644549763,0.9421052631578948,0.28755020080321286,0.5136222910216718,0.16429219672455775,0.44319915771484375,1.1634350706930874,0.6938775510204082,0.24705882352941178,0.44680851063829785,0.3181818181818182,0.5929020587475236,0.27001993636038496,0.4519290626049042,1.161922695685406,0.31818181818135965,0.3181818181818182,0.0007
9,0.29931972789115646,0.1704781704781705,0.8631578947368421,0.2847222222222222,0.5115565282374293,0.17491696370355372,0.4591105878353119,1.162367788707318,0.7142857142857143,0.25333333333333335,0.40425531914893614,0.3114754098360656,0.5952278404686019,0.2799349265364628,0.48586905002593994,1.1522027091915106,0.3114754098355919,0.3114754098360656,0.0007
10,0.34778911564625853,0.1776536312849162,0.8368421052631579,0.29308755760368665,0.5414166755631472,0.2022029498743098,0.4590914845466614,1.1559681308512786,0.7857142857142857,0.34,0.3617021276595745,0.35051546391752575,0.6457920578861228,0.3360488455955656,0.4918787181377411,1.1385040599472669,0.35051546391702626,0.35051546391752575,0.0007
