epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,monitor_score,lr
1,0.22959183673469388,0.16542056074766356,0.9315789473684211,0.28095238095238095,0.5146258140279706,0.1705201460208974,0.3749385476112366,1.1803628672547892,0.18027210884353742,0.16319444444444445,1.0,0.28059701492537314,0.497803428374537,0.16390957392527722,0.4111383259296417,1.1791455088829508,0.2805970149251319,0.28059701492537314,0.0007
2,0.19302721088435373,0.16326530612244897,0.968421052631579,0.27942293090356873,0.48611882139425644,0.15809915578720343,0.368111252784729,1.1811551180015616,0.4387755102040816,0.1989795918367347,0.8297872340425532,0.32098765432098764,0.5872168145404427,0.2215567245709383,0.4828861355781555,1.1567636833709924,0.3209876543206756,0.32098765432098764,0.0007
3,0.20493197278911565,0.16531895777178796,0.968421052631579,0.28242517267843437,0.5100752642254724,0.17330681632455217,0.4136560559272766,1.1682822412374068,0.6564625850340136,0.2403846153846154,0.5319148936170213,0.33112582781456956,0.610130071496253,0.21858241239038395,0.44403693079948425,1.1654664424000953,0.3311258278141408,0.33112582781456956,0.0007
4,0.16156462585034015,0.16156462585034015,1.0,0.2781844802342606,0.4881178605743568,0.15480567452726257,0.2867331802845001,1.1804028206131085,0.7346938775510204,0.2987012987012987,0.48936170212765956,0.3709677419354839,0.6537169437505385,0.24164211528702745,0.4220130443572998,1.1753436172900558,0.3709677419350132,0.3709677419354839,0.0007
5,0.16156462585034015,0.16156462585034015,1.0,0.2781844802342606,0.4916675563147219,0.16536227986208937,0.3292068839073181,1.1739558078804795,0.7517006802721088,0.3142857142857143,0.46808510638297873,0.37606837606837606,0.6699974157980877,0.2503514879082008,0.47700145840644836,1.1574856886247389,0.3760683760678954,0.37606837606837606,0.0007
6,0.1683673469387755,0.16267123287671234,1.0,0.27982326951399117,0.4839089356250667,0.15353937891610173,0.38900622725486755,1.1740103096378094,0.6768707482993197,0.2818181818181818,0.6595744680851063,0.39490445859872614,0.6884744594711,0.2980076845419256,0.4978023171424866,1.1556087643110833,0.39490445859830664,0.39490445859872614,0.0007
7,0.2066326530612245,0.16440831074977416,0.9578947368421052,0.28064764841942946,0.5069445927191204,0.16609936705959874,0.44500160217285156,1.1675116602255373,0.7517006802721088,0.296875,0.40425531914893614,0.34234234234234234,0.6503574812645362,0.2669318786621841,0.4472769796848297,1.1647851134644074,0.342342342341854,0.34234234234234234,0.0007
8,0.1641156462585034,0.16197783461210571,1.0,0.27879677182685253,0.47862175723283873,0.16333155484698997,0.3806619346141815,1.171938684521889,0.6870748299319728,0.25806451612903225,0.5106382978723404,0.34285714285714286,0.6439831165475063,0.28172587985407355,0.47618141770362854,1.157806317822463,0.34285714285669683,0.34285714285714286,0.0007
9,0.1717687074829932,0.16265060240963855,0.9947368421052631,0.27958579881656803,0.48845414753923344,0.16480978527971002,0.4225935637950897,1.167943102972848,0.7414965986394558,0.29577464788732394,0.44680851063829785,0.3559322033898305,0.6799896631923509,0.32518970902092587,0.45416563749313354,1.1621123000878055,0.35593220338935116,0.3559322033898305,0.0007
10,0.1870748299319728,0.1646234676007005,0.9894736842105263,0.2822822822822823,0.4735294117647059,0.1547765332418642,0.42654943466186523,1.169894712311881,0.6054421768707483,0.24060150375939848,0.6808510638297872,0.35555555555555557,0.680894133861659,0.31661064501834146,0.48847007751464844,1.1557905455024875,0.3555555555551697,0.35555555555555557,0.0007
