epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,lr
1,0.5020283975659229,0.5010172939979655,0.9989858012170385,0.6673441734417345,0.5508004558751528,0.5603553421685288,0.1484958678483963,0.7029951681471741,0.17346938775510204,0.16206896551724137,1.0,0.2789317507418398,0.40451373934016716,0.12954289543841901,0.6644318103790283,1.0219918408361421,0.2789317507415997,0.001
2,0.550709939148073,0.5283125707814269,0.9462474645030426,0.6780523255813954,0.6346672893120318,0.6176780786700369,0.3236334025859833,0.6693633209619271,0.17346938775510204,0.16206896551724137,1.0,0.2789317507418398,0.46067706090102506,0.1467603618139493,0.7799071669578552,1.6394358451674584,0.2789317507415997,0.001
3,0.5664300202839757,0.5394340758579169,0.9087221095334685,0.6769928220627125,0.6454963813881152,0.6383788751999502,0.3563103675842285,0.6609139154697287,0.22789115646258504,0.16417910447761194,0.9361702127659575,0.27936507936507937,0.4929795848048927,0.16091306313646103,0.8151522874832153,1.6935728999222217,0.27936507936482546,0.001
4,0.5354969574036511,0.5187566988210075,0.9817444219066938,0.6788218793828892,0.6443813798863604,0.63416336511965,0.24621684849262238,0.6601885778425189,0.23469387755102042,0.16541353383458646,0.9361702127659575,0.28115015974440893,0.4961667671634077,0.16116359573405056,0.7794878482818604,1.572553065358376,0.2811501597441537,0.001
5,0.5299188640973631,0.5159201295196978,0.9695740365111561,0.6734765762592462,0.650272167340742,0.6408242935920316,0.25641047954559326,0.6613315677546101,0.21768707482993196,0.16483516483516483,0.9574468085106383,0.28125,0.4852269790679645,0.15760474422277598,0.8076987266540527,1.7184248927499162,0.28124999999974937,0.001
6,0.5887423935091278,0.5574523965856861,0.8610547667342799,0.6767636508569151,0.6623623220009134,0.6528425773769876,0.39418673515319824,0.654401109257286,0.21428571428571427,0.16423357664233576,0.9574468085106383,0.2803738317757009,0.4827289172193987,0.1582631830229162,0.8557197451591492,1.9600334159370993,0.28037383177545094,0.001
7,0.6085192697768763,0.5704874835309618,0.8782961460446247,0.6916932907348243,0.6789999135976696,0.66965492214685,0.39042434096336365,0.6450944673458896,0.17346938775510204,0.16206896551724137,1.0,0.2789317507418398,0.4866913601516065,0.1571282513058916,0.8403276205062866,2.0530372979689617,0.2789317507415997,0.001
8,0.5664300202839757,0.5380150899593732,0.9401622718052738,0.6843853820598007,0.6628879361774785,0.642448108593214,0.33282142877578735,0.6539569112640365,0.2108843537414966,0.16363636363636364,0.9574468085106383,0.2795031055900621,0.4885864415539668,0.1578917004176701,0.8672725558280945,2.0059050013418913,0.27950310558981273,0.001
9,0.5750507099391481,0.5456226880394575,0.8975659229208925,0.678680981595092,0.6735226230101748,0.6596701762753205,0.3581538498401642,0.6479568512879811,0.17006802721088435,0.16151202749140894,1.0,0.2781065088757396,0.4791110345421656,0.15514000756763047,0.849463701248169,2.0410383558597696,0.2781065088755002,0.0005
10,0.5872210953346856,0.5529556650246306,0.9107505070993914,0.6881226053639847,0.6775207879892533,0.668961526838622,0.3653566539287567,0.642332860954393,0.17006802721088435,0.16151202749140894,1.0,0.2781065088757396,0.47936945473339654,0.1556803827153394,0.8639103770256042,2.1587450893557802,0.2781065088755002,0.0005
11,0.6075050709939148,0.5701986754966888,0.8732251521298174,0.6899038461538461,0.6851221358656072,0.6715826170894434,0.39023199677467346,0.640169633571323,0.22448979591836735,0.16356877323420074,0.9361702127659575,0.27848101265822783,0.47773279352226716,0.15649658528890054,0.8914726376533508,2.109274074333866,0.2784810126579746,0.0005
12,0.5938133874239351,0.5577043044291953,0.9066937119675457,0.6906141367323291,0.6814356364354512,0.6597994894866877,0.3693598210811615,0.6425368712107985,0.23469387755102042,0.16541353383458646,0.9361702127659575,0.28115015974440893,0.4867775002153501,0.1660060161708516,0.8964927196502686,2.1449762785515816,0.2811501597441537,0.0005
