epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,monitor_score,lr
1,0.5025354969574036,0.5012722646310432,0.9989858012170385,0.6675703151474076,0.4944193351957835,0.5057132498679084,0.3318278193473816,0.7021740829726987,0.46258503401360546,0.18285714285714286,0.6808510638297872,0.2882882882882883,0.5161512619519338,0.1911826151432473,0.42115023732185364,0.5981280560396156,0.28828828828795455,0.2882882882882883,0.0007
2,0.5,0.5,1.0,0.6666666666666666,0.49831464025772576,0.501913569705662,0.3389866054058075,0.6975796439101198,0.3673469387755102,0.18834080717488788,0.8936170212765957,0.3111111111111111,0.5513825480230856,0.17185621689224762,0.4991600215435028,0.6932500608924295,0.31111111111082357,0.3111111111111111,0.0007
3,0.5005070993914807,0.5002536783358701,1.0,0.6668921203922895,0.495106953741838,0.49396140897294916,0.4004916548728943,0.6953235469290016,0.5306122448979592,0.2138364779874214,0.723404255319149,0.3300970873786408,0.6000086140063744,0.19306055186892124,0.4837477505207062,0.6714712616537704,0.3300970873782885,0.3300970873786408,0.0007
4,0.5,0.5,1.0,0.6666666666666666,0.4948102028809006,0.4944270712463644,0.36989378929138184,0.695194966773716,0.5238095238095238,0.2147239263803681,0.7446808510638298,0.3333333333333333,0.6103884916874838,0.2404884072728461,0.5040056705474854,0.6984798149997685,0.3333333333329859,0.3333333333333333,0.0007
5,0.5086206896551724,0.5044064282011405,0.986815415821501,0.667581475128645,0.5214221206423396,0.5135178020396578,0.4428641200065613,0.6925516857578595,0.6156462585034014,0.2537313432835821,0.723404255319149,0.3756906077348066,0.6622448100611595,0.26638075775591935,0.46671196818351746,0.649325227656332,0.3756906077344222,0.3756906077348066,0.0007
6,0.5,0.5,1.0,0.6666666666666666,0.49609492324592985,0.49788406194971546,0.40704649686813354,0.6954161357927999,0.7074829931972789,0.2903225806451613,0.574468085106383,0.38571428571428573,0.6958394349211818,0.31412406555953293,0.47264406085014343,0.6547815929464742,0.38571428571383976,0.38571428571428573,0.0007
7,0.5010141987829615,0.500507614213198,1.0,0.6671177266576455,0.5429080144333036,0.5497383484078027,0.36408036947250366,0.6906520818600065,0.6190476190476191,0.25925925925925924,0.7446808510638298,0.38461538461538464,0.6879145490567662,0.32105739103863407,0.4566503167152405,0.6359569584431292,0.38461538461500144,0.38461538461538464,0.0007
8,0.5669371196754563,0.5408921933085502,0.8853955375253549,0.6715384615384615,0.6414416434546121,0.6232480946114846,0.4220110774040222,0.6662803211270191,0.6428571428571429,0.26229508196721313,0.6808510638297872,0.378698224852071,0.6824015849771728,0.3403098505362392,0.2911114990711212,0.4824812957624189,0.3786982248516695,0.378698224852071,0.0007
9,0.5760649087221096,0.5469336670838548,0.8864097363083164,0.6764705882352942,0.6543299910717592,0.6342980192502279,0.36338257789611816,0.6568163985171134,0.7619047619047619,0.3466666666666667,0.5531914893617021,0.4262295081967213,0.7086743044189853,0.3745468098649326,0.3013420104980469,0.4716362342948005,0.42622950819624766,0.4262295081967213,0.0007
10,0.6445233265720081,0.6133651551312649,0.781947261663286,0.6874721355327686,0.6860519895165172,0.6552713347037895,0.4064786434173584,0.6409493903601146,0.8095238095238095,0.41509433962264153,0.46808510638297873,0.44,0.7045395813592903,0.3810710771919559,0.33196118474006653,0.4719772730149379,0.43999999999950185,0.44,0.0007
