epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,monitor_score,lr
1,0.5005070993914807,0.5002536783358701,1.0,0.6668921203922895,0.4860182514636966,0.4862087882285353,0.29033103585243225,0.7059494082874507,0.7857142857142857,0.34615384615384615,0.3829787234042553,0.36363636363636365,0.6558273753122578,0.282951574908959,0.5276300311088562,0.7275299973228351,0.36363636363586493,0.36363636363636365,0.0007
2,0.5,0.5,1.0,0.6666666666666666,0.5008763664939991,0.502271528872461,0.3701208829879761,0.6965394437192178,0.7312925170068028,0.2948717948717949,0.48936170212765956,0.368,0.66698251356706,0.28038279208387573,0.5157018899917603,0.7119331858596023,0.36799999999953076,0.368,0.0007
3,0.5,0.5,1.0,0.6666666666666666,0.5133296166616609,0.508218164222555,0.37350624799728394,0.6941272289951239,0.7448979591836735,0.32926829268292684,0.574468085106383,0.4186046511627907,0.6870531484193299,0.3490900485157947,0.49957990646362305,0.6894641117173799,0.41860465116232753,0.4186046511627907,0.0007
4,0.5,0.5,1.0,0.6666666666666666,0.4871985690128328,0.492344719720415,0.39116352796554565,0.697022508172428,0.7278911564625851,0.2911392405063291,0.48936170212765956,0.36507936507936506,0.6644844517184942,0.31666377859206907,0.507135272026062,0.6994991963412486,0.3650793650788974,0.36507936507936506,0.0007
5,0.5,0.5,1.0,0.6666666666666666,0.5068000691218644,0.5060570655343117,0.372284471988678,0.6955966903520162,0.8231292517006803,0.4418604651162791,0.40425531914893614,0.4222222222222222,0.6917047118614869,0.4259415532834989,0.485996812582016,0.663847402245009,0.42222222222172323,0.4222222222222222,0.0007
6,0.5,0.5,1.0,0.6666666666666666,0.537597871211155,0.5404656785900351,0.40184229612350464,0.6906953801006139,0.8639455782312925,0.64,0.3404255319148936,0.4444444444444444,0.6839521061245585,0.4516323905717377,0.49839144945144653,0.6283508579747207,0.44444444444399117,0.4444444444444444,0.0007
7,0.507606490872211,0.5038639876352395,0.9918864097363083,0.6682610181072771,0.6093740356882769,0.5856599105746755,0.293235719203949,0.6765933179468461,0.8707482993197279,0.6551724137931034,0.40425531914893614,0.5,0.727797398570075,0.48527664822688205,0.7114800810813904,0.7511855550363761,0.4999999999995279,0.5,0.0007
8,0.5202839756592292,0.5105820105820106,0.9787018255578094,0.6710709318497914,0.6538064340935367,0.6369301148355758,0.27336379885673523,0.6575206918358562,0.8673469387755102,0.6333333333333333,0.40425531914893614,0.4935064935064935,0.717805151175812,0.4558481913984099,0.7425243258476257,0.5738772060595402,0.4935064935060178,0.4935064935064935,0.0007
9,0.6272819472616633,0.5894511760513186,0.8387423935091278,0.6923398911678527,0.7051232467527124,0.6895313063791304,0.37242591381073,0.6274259661080629,0.8639455782312925,0.6129032258064516,0.40425531914893614,0.48717948717948717,0.7576018606253768,0.5140488027324487,0.7783362865447998,0.5519050574627052,0.48717948717900816,0.48717948717948717,0.0007
10,0.6333671399594321,0.6006120887528692,0.7961460446247465,0.6846925425207152,0.711102493735831,0.7103341018190249,0.3697987496852875,0.6201104723657604,0.8231292517006803,0.4576271186440678,0.574468085106383,0.5094339622641509,0.7650960461710742,0.5354501653744953,0.4377610385417938,0.4653471874541977,0.5094339622636574,0.5094339622641509,0.0007
11,0.5735294117647058,0.5418349682631275,0.9523326572008114,0.6906951084957705,0.7149299112524634,0.7004747969457512,0.28287625312805176,0.6193893988282395,0.8299319727891157,0.47368421052631576,0.574468085106383,0.5192307692307693,0.7766388147127229,0.5073071647706014,0.3201140761375427,0.4257673815805085,0.5192307692302738,0.5192307692307693,0.0007
12,0.65973630831643,0.620137299771167,0.8245436105476673,0.7078798432738355,0.7413669671547711,0.7284793647590079,0.33376452326774597,0.6002459151266071,0.8707482993197279,0.6216216216216216,0.48936170212765956,0.5476190476190477,0.7941252476526833,0.5700053621798172,0.7345669865608215,0.5358172659160328,0.5476190476185546,0.5476190476190477,0.0007
13,0.6891480730223124,0.6614718614718614,0.7748478701825557,0.7136851938346567,0.7486422490938041,0.7411215397544217,0.37231194972991943,0.5886577136859933,0.8673469387755102,0.6052631578947368,0.48936170212765956,0.5411764705882353,0.7932638470152468,0.5081107132066524,0.76400226354599,0.5057260856336477,0.5411764705877408,0.5411764705882353,0.0007
14,0.7145030425963489,0.6853637160385626,0.7931034482758621,0.7353079454630935,0.7737719554493128,0.7748308465255256,0.3581223487854004,0.5679072809025917,0.8299319727891157,0.4727272727272727,0.5531914893617021,0.5098039215686274,0.7969678697562236,0.5393557665340161,0.46521294116973877,0.45275492935764544,0.5098039215681305,0.5098039215686274,0.0007
15,0.686105476673428,0.6515276630883567,0.8002028397565923,0.7182521620391443,0.7686834753485923,0.7718613324207917,0.3295005261898041,0.5693015474334934,0.8775510204081632,0.6486486486486487,0.5106382978723404,0.5714285714285714,0.8003273322422257,0.5720667527220653,0.8014854788780212,0.4936997675571312,0.5714285714280785,0.5714285714285714,0.0007
16,0.7459432048681541,0.7487179487179487,0.7403651115618661,0.744518103008669,0.7920578772181741,0.7925022827664354,0.448264479637146,0.5490647209827121,0.8673469387755102,0.6052631578947368,0.48936170212765956,0.5411764705882353,0.8008441726246877,0.5534190182055393,0.7305819988250732,0.42714269793763454,0.5411764705877408,0.5411764705882353,0.0007
17,0.7383367139959433,0.7144160583941606,0.7941176470588235,0.7521613832853026,0.7995013351217244,0.792622171335787,0.3642246425151825,0.5409096618453098,0.826530612244898,0.46875,0.6382978723404256,0.5405405405405406,0.8060987165130502,0.5596830272327886,0.3376227915287018,0.4095739568171858,0.5405405405400523,0.5405405405405406,0.0007
18,0.7530425963488844,0.7295308187672493,0.8042596348884381,0.7650747708634829,0.8187546544112503,0.8226194100081046,0.357906699180603,0.5150752164287451,0.8095238095238095,0.4383561643835616,0.6808510638297872,0.5333333333333333,0.798087690584891,0.5650921292360327,0.23470142483711243,0.3881587657798715,0.5333333333328567,0.5333333333333333,0.0007
19,0.7449290060851927,0.7162041181736795,0.8113590263691683,0.7608178792201616,0.8127383778579628,0.8097195178304144,0.3490985929965973,0.527883415471226,0.8503401360544217,0.5306122448979592,0.5531914893617021,0.5416666666666666,0.8054095960031011,0.5649011409330741,0.37271419167518616,0.4005272615523565,0.5416666666661669,0.5416666666666666,0.0007
20,0.7479716024340771,0.7241063244729606,0.8012170385395537,0.7607125662012518,0.8181786388752885,0.8108877088805078,0.37388911843299866,0.5238571095660057,0.8197278911564626,0.45714285714285713,0.6808510638297872,0.5470085470085471,0.8128176414850548,0.5609122330982934,0.36909720301628113,0.4324312210083008,0.5470085470080662,0.5470085470085471,0.0007
21,0.7723123732251521,0.7579250720461095,0.8002028397565923,0.7784903798717316,0.8349283477817231,0.824264757223592,0.426359087228775,0.5011739777986708,0.7891156462585034,0.41935483870967744,0.8297872340425532,0.5571428571428572,0.8141097424412094,0.5615644723966924,0.20368288457393646,0.4394858386240849,0.5571428571424111,0.5571428571428572,0.0007
22,0.7723123732251521,0.7452054794520548,0.8275862068965517,0.7842383469485824,0.8390334870746229,0.8314863663951304,0.3572653830051422,0.4944022364355246,0.8435374149659864,0.509090909090909,0.5957446808510638,0.5490196078431373,0.8172969247997244,0.579600092267603,0.4793033301830292,0.4046634833017985,0.5490196078426403,0.5490196078431373,0.00035
23,0.7697768762677485,0.7418181818181818,0.8275862068965517,0.7823585810162992,0.8402688346794267,0.8382782029591197,0.35980212688446045,0.49177597792588673,0.8503401360544217,0.5283018867924528,0.5957446808510638,0.56,0.8179860453096736,0.586265929631296,0.5781387686729431,0.41209846653905857,0.5599999999995019,0.56,0.00035
24,0.7824543610547667,0.7771144278606965,0.7920892494929006,0.7845303867403315,0.841661557957449,0.8408484229546729,0.39608004689216614,0.49088768736585886,0.8095238095238095,0.4444444444444444,0.7659574468085106,0.5625,0.8260832113015764,0.5956415721658674,0.3793523609638214,0.4511854928366992,0.5624999999995353,0.5625,0.00035
25,0.7905679513184585,0.7867867867867868,0.7971602434077079,0.7919395465994962,0.8485974021699328,0.8454438496476666,0.45922550559043884,0.48041075915400444,0.8571428571428571,0.5510204081632653,0.574468085106383,0.5625,0.8261693513653201,0.5849892967362185,0.46180132031440735,0.3846593811398461,0.5624999999995002,0.5625,0.00035
26,0.789553752535497,0.788675429726997,0.7910750507099391,0.789873417721519,0.8455105760566799,0.8388379146920303,0.43409329652786255,0.48362157564859604,0.8673469387755102,0.5909090909090909,0.5531914893617021,0.5714285714285714,0.8299595141700404,0.5946672439714935,0.5737839341163635,0.3802974305185331,0.5714285714280719,0.5714285714285714,0.00035
