epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,lr
1,0.5015212981744422,0.5007625826131165,0.9989858012170385,0.6671181848967151,0.5198092771416463,0.520303950381775,0.18552584946155548,0.7203301810347768,0.5952380952380952,0.2230769230769231,0.6170212765957447,0.327683615819209,0.5702472219829443,0.21041443171766303,0.6067837476730347,0.8609460158412959,0.327683615818819,0.001
2,0.5177484787018256,0.5091288471570161,0.9898580121703854,0.6724078539441957,0.5872653250990542,0.5776386891253639,0.23132926225662231,0.6880710122551444,0.6224489795918368,0.23333333333333334,0.5957446808510638,0.33532934131736525,0.607632009647687,0.2323265374038818,0.6866090297698975,1.0039005839094823,0.3353293413169608,0.001
3,0.5253549695740365,0.5131302521008403,0.9908722109533469,0.6761245674740485,0.5912079457228789,0.5791011889614515,0.2114202231168747,0.6841088593852448,0.5578231292517006,0.21768707482993196,0.6808510638297872,0.32989690721649484,0.5977259023171678,0.2179775450773652,0.7832639217376709,1.314006155850936,0.3298969072161277,0.001
4,0.5202839756592292,0.5107411385606875,0.9645030425963489,0.6678370786516854,0.5973949697386124,0.5910372919173371,0.27367103099823,0.6834900296967605,0.5510204081632653,0.21476510067114093,0.6808510638297872,0.32653061224489793,0.6043586872254285,0.2098847776806695,0.7780836820602417,1.2993861688237611,0.32653061224453334,0.001
5,0.5517241379310345,0.5292096219931272,0.9371196754563894,0.6764275256222547,0.6164055396236974,0.5944106436270888,0.34366723895072937,0.6740972491597065,0.6326530612244898,0.23478260869565218,0.574468085106383,0.3333333333333333,0.601343784994401,0.20841012443259907,0.8125665783882141,1.3858353653732611,0.3333333333329215,0.001
6,0.5278904665314401,0.5149375339489408,0.9614604462474645,0.6706756278740714,0.5973687404597426,0.5897901576297249,0.30055519938468933,0.6824644818509085,0.5986394557823129,0.22900763358778625,0.6382978723404256,0.33707865168539325,0.5896287363252649,0.2110631943240362,0.7806898951530457,1.2825799385706584,0.3370786516850046,0.001
7,0.5268762677484787,0.5142857142857142,0.9675456389452333,0.6715945089757128,0.6091343720813498,0.6025788944607238,0.286983460187912,0.6759356467041959,0.6360544217687075,0.23214285714285715,0.5531914893617021,0.3270440251572327,0.5913515376001378,0.21566741905913397,0.8313027620315552,1.4444836110484844,0.3270440251568163,0.001
8,0.5410750507099391,0.5223880597014925,0.9584178498985801,0.6762075134168157,0.6439359964451612,0.6221028871314178,0.31727418303489685,0.6630912374773084,0.6428571428571429,0.23636363636363636,0.5531914893617021,0.33121019108280253,0.6037557067792231,0.22389278341573504,0.8567406535148621,1.5511259821807446,0.3312101910823831,0.001
9,0.5273833671399595,0.5146739130434783,0.960446247464503,0.670205237084218,0.637247016033804,0.6351845005758174,0.3009249269962311,0.6658941815639364,0.6190476190476191,0.226890756302521,0.574468085106383,0.3253012048192771,0.6052200878628651,0.21574884847305192,0.8499109745025635,1.5532092074958646,0.3253012048188712,0.001
10,0.5446247464503042,0.5249433106575964,0.9391480730223124,0.6734545454545454,0.6292517146748187,0.6217505767194358,0.3397347033023834,0.6670228276726682,0.5850340136054422,0.2222222222222222,0.6382978723404256,0.32967032967032966,0.6155568955121026,0.21979697548351035,0.8367429375648499,1.5088869665755706,0.3296703296699466,0.0005
11,0.5400608519269777,0.5214557305812059,0.973630831643002,0.6791651927838698,0.6273128052368041,0.6147185823880499,0.3107541799545288,0.6660747513567942,0.6870748299319728,0.25274725274725274,0.48936170212765956,0.3333333333333333,0.6106469118787148,0.21850494040132598,0.8644284605979919,1.5679272388925358,0.3333333333328842,0.0005
12,0.5420892494929006,0.5227397260273973,0.9675456389452333,0.6787620064034151,0.6445366983612358,0.6293232113291896,0.3137677013874054,0.6609871755023515,0.673469387755102,0.24742268041237114,0.5106382978723404,0.3333333333333333,0.6125419932810751,0.2213997575972748,0.8733789920806885,1.6317167971409907,0.33333333333289367,0.0005
13,0.5593306288032455,0.5352622061482821,0.9006085192697769,0.6714555765595464,0.6292938872408445,0.6192014959773364,0.380532443523407,0.6684011380522537,0.5850340136054422,0.22627737226277372,0.6595744680851063,0.33695652173913043,0.6255491429063658,0.22998815767192218,0.863760769367218,1.6542534341617507,0.33695652173875007,0.0005
14,0.5669371196754563,0.5401948842874543,0.8995943204868154,0.6750380517503806,0.6431203173022724,0.6289675722735547,0.3854061961174011,0.6611959462717145,0.6054421768707483,0.23255813953488372,0.6382978723404256,0.3409090909090909,0.6302868464122663,0.2308760884880167,0.8686254620552063,1.6847437879666178,0.3409090909086995,0.0005
15,0.5532454361054767,0.5295109612141653,0.9553752535496958,0.681374321880651,0.6425689881464232,0.6303217237923436,0.32482558488845825,0.6608838053310618,0.6972789115646258,0.26136363636363635,0.48936170212765956,0.34074074074074073,0.6243431820139548,0.229893797455837,0.8857414126396179,1.6990345075827877,0.3407407407402868,0.0005
16,0.5136916835699797,0.507012987012987,0.9898580121703854,0.6705599450360701,0.6515172866376739,0.6356046248539343,0.2246614545583725,0.6610636818723311,0.6870748299319728,0.2631578947368421,0.5319148936170213,0.352112676056338,0.6283056249461625,0.24425979563502584,0.889377236366272,1.7598371959867931,0.3521126760558952,0.0005
17,0.592292089249493,0.5576679340937896,0.8924949290060852,0.6864274570982839,0.658568848256936,0.6470542916898485,0.3960193991661072,0.6540420627255469,0.6598639455782312,0.2523364485981308,0.574468085106383,0.35064935064935066,0.6328710483245757,0.24836798887893136,0.8858856558799744,1.7555774288112616,0.3506493506489266,0.0005
18,0.5390466531440162,0.5218377765173,0.9330628803245437,0.6693343033830483,0.6549759513513737,0.6520688008526319,0.3328288495540619,0.657872694621947,0.673469387755102,0.25742574257425743,0.5531914893617021,0.35135135135135137,0.6419157550176586,0.2528571511959296,0.8899886012077332,1.7832485705005878,0.35135135135091794,0.0005
19,0.5882352941176471,0.5560567010309279,0.8752535496957403,0.6800630417651694,0.6616844751469868,0.6586896246745092,0.40450045466423035,0.6506732963403389,0.673469387755102,0.2621359223300971,0.574468085106383,0.36,0.6520802825394091,0.2600189422585698,0.9005213975906372,1.8682355823970975,0.3599999999995697,0.0005
20,0.6049695740365112,0.5725297827610372,0.8286004056795132,0.6771653543307087,0.6635441824488066,0.6422738988228887,0.42534205317497253,0.6544965435476864,0.7414965986394558,0.3013698630136986,0.46808510638297873,0.36666666666666664,0.6590576277026445,0.271976776364322,0.9088131189346313,1.8707509421977868,0.36666666666619013,0.0005
21,0.6095334685598377,0.5753138075313807,0.8367139959432048,0.6818181818181818,0.6735529666857301,0.6622155086148027,0.4315735995769501,0.6456026679120248,0.5170068027210885,0.22857142857142856,0.851063829787234,0.36036036036036034,0.6766302007063486,0.27287337300476244,0.8934516906738281,1.9235695754589677,0.36036036036002655,0.0005
22,0.5760649087221096,0.5445368171021377,0.9300202839756593,0.6868913857677903,0.6639257927413813,0.6420075458398549,0.3484896123409271,0.6524495897138336,0.54421768707483,0.23636363636363636,0.8297872340425532,0.36792452830188677,0.6780945817899905,0.2733559720600756,0.9054162502288818,2.0080795953062927,0.36792452830154165,0.0005
23,0.6039553752535497,0.5669497060744612,0.8803245436105477,0.689709972189114,0.6775639891544504,0.6647630623021397,0.39024418592453003,0.6426504633973142,0.7687074829931972,0.3333333333333333,0.44680851063829785,0.38181818181818183,0.6846412266345077,0.2797053697958168,0.9151418209075928,1.8967838011631348,0.3818181818176924,0.0005
