epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,monitor_score,lr
1,0.5030395136778115,0.5015259409969481,0.9989868287740629,0.667795462241788,0.5105931311712855,0.49986079492722746,0.267683207988739,0.7020056829867996,0.19047619047619047,0.16783216783216784,1.0,0.2874251497005988,0.47408536585365857,0.17675858384963208,0.5550083518028259,0.7885836423659811,0.28742514970035266,0.2874251497005988,0.0007
2,0.5005065856129686,0.5002534211860111,1.0,0.6668918918918919,0.5203604302744185,0.5228190639797938,0.3145703673362732,0.6958901707645366,0.22448979591836735,0.17153284671532848,0.9791666666666666,0.2919254658385093,0.5362466124661247,0.23851547761469555,0.5793983936309814,0.8324106307256789,0.2919254658382556,0.2919254658385093,0.0007
3,0.5116514690982776,0.5059864653826133,0.9848024316109423,0.6685006877579092,0.5859989385825253,0.5765468154341651,0.306073933839798,0.68150049303078,0.3877551020408163,0.18269230769230768,0.7916666666666666,0.296875,0.5358231707317073,0.23288595757934655,0.725215494632721,1.138483310232357,0.2968749999996953,0.296875,0.0007
4,0.5440729483282675,0.5245070422535211,0.9432624113475178,0.6741491672700941,0.6359132758279108,0.6209821142507288,0.3168788254261017,0.6649123333628537,0.3129251700680272,0.17916666666666667,0.8958333333333334,0.2986111111111111,0.5232892953929539,0.2191706672032691,0.7582510709762573,1.2432841484238502,0.2986111111108333,0.2986111111111111,0.0007
5,0.5785207700101317,0.5472849298352654,0.9088145896656535,0.6831683168316832,0.6561725942829222,0.6442318593730503,0.3475086987018585,0.6549119756697642,0.2653061224489796,0.171875,0.9166666666666666,0.2894736842105263,0.521510840108401,0.23111096496497469,0.7764348983764648,1.3209100807605147,0.2894736842102604,0.2894736842105263,0.0007
6,0.5536980749746707,0.5294117647058824,0.9665653495440729,0.6841161706704912,0.680770995587008,0.6612444309987819,0.2778337895870209,0.6421702742093481,0.1836734693877551,0.16666666666666666,1.0,0.2857142857142857,0.5171917344173442,0.2234969806019053,0.797637403011322,1.4043431517218246,0.2857142857140408,0.2857142857142857,0.0007
7,0.6043566362715299,0.5682119205298013,0.8693009118541033,0.6872246696035242,0.6910926132939972,0.6721563670828028,0.3384869396686554,0.6368487944718915,0.6258503401360545,0.21296296296296297,0.4791666666666667,0.2948717948717949,0.5386178861788617,0.18879854600996676,0.8147451877593994,1.4166908945356096,0.2948717948713689,0.2948717948717949,0.0007
8,0.6403242147923,0.5988579586009993,0.8500506585612969,0.7026800670016751,0.7242172559381379,0.7130558843826339,0.33915022015571594,0.6140573422717951,0.35374149659863946,0.17727272727272728,0.8125,0.291044776119403,0.5370934959349594,0.17695801121518356,0.8289675712585449,1.511808096146097,0.29104477611910895,0.291044776119403,0.0007
9,0.6676798378926039,0.6289945440374123,0.817629179331307,0.7110132158590309,0.7522832280641243,0.7440785603257609,0.3390989303588867,0.5915895940201865,0.7040816326530612,0.26506024096385544,0.4583333333333333,0.33587786259541985,0.6041666666666666,0.22934900494191574,0.866658627986908,1.6508745879543072,0.33587786259495556,0.33587786259541985,0.0007
10,0.6838905775075987,0.6518828451882845,0.7892603850050659,0.7140238313473877,0.7539071762702365,0.7452076688769049,0.39099520444869995,0.5894354665170687,0.7108843537414966,0.30927835051546393,0.625,0.41379310344827586,0.6908028455284553,0.32321330846892005,0.8770678043365479,1.706907482374282,0.413793103447833,0.41379310344827586,0.0007
11,0.6899696048632219,0.644119907763259,0.8490374873353597,0.7325174825174825,0.774888135426194,0.7674443119153627,0.32736584544181824,0.5704761177090043,0.5816326530612245,0.25806451612903225,0.8333333333333334,0.39408866995073893,0.6766598915989159,0.27071362525147485,0.8506369590759277,1.5529624888686095,0.39408866995037783,0.39408866995073893,0.0007
12,0.7102330293819655,0.6614785992217899,0.8611955420466059,0.7482394366197183,0.7988808923297703,0.7856624017814622,0.34363266825675964,0.5463090934531184,0.8367346938775511,0.5,0.375,0.42857142857142855,0.7285738482384824,0.40507523210241325,0.8905966281890869,1.3884277522158461,0.4285714285709388,0.42857142857142855,0.0007
13,0.7370820668693009,0.6976351351351351,0.8368794326241135,0.760939659143252,0.8185530436710673,0.7982272772103983,0.33783596754074097,0.5231061527673476,0.6632653061224489,0.2992125984251969,0.7916666666666666,0.4342857142857143,0.7276422764227641,0.36077680257570505,0.8839815855026245,1.4167283108445252,0.43428571428531615,0.4342857142857143,0.0007
14,0.729483282674772,0.6889074228523769,0.8368794326241135,0.7557182067703568,0.8107504960638247,0.8077395428688003,0.32497695088386536,0.529975051092401,0.7210884353741497,0.3191489361702128,0.625,0.4225352112676056,0.731029810298103,0.383219496259205,0.899870753288269,1.5563566968554543,0.4225352112671581,0.4225352112676056,0.0007
15,0.7588652482269503,0.7196904557179707,0.8480243161094225,0.7786046511627907,0.8336171649888263,0.8285365806980011,0.3660476803779602,0.5038084347318129,0.7346938775510204,0.3469387755102041,0.7083333333333334,0.4657534246575342,0.7525406504065041,0.41964107823718777,0.8725730180740356,1.1527142370639205,0.46575342465709285,0.4657534246575342,0.0007
16,0.7821681864235056,0.7436570428696413,0.8611955420466059,0.7981220657276995,0.855990079750023,0.8532360173250941,0.34876224398612976,0.47392127120144584,0.7721088435374149,0.38271604938271603,0.6458333333333334,0.4806201550387597,0.7489837398373983,0.41006744279536755,0.9225326776504517,1.3648382441527178,0.48062015503829236,0.4806201550387597,0.0007
17,0.7811550151975684,0.7650429799426934,0.8115501519756839,0.7876106194690266,0.8580051305266333,0.8656561630175827,0.4084085524082184,0.4696013351039925,0.8095238095238095,0.42857142857142855,0.5,0.46153846153846156,0.7544884823848238,0.44065974339122943,0.9390555024147034,1.2001964883739447,0.46153846153796446,0.46153846153846156,0.0007
18,0.7917933130699089,0.7603978300180831,0.8520770010131712,0.8036311514572384,0.8716701106276221,0.8708892592514019,0.3579115569591522,0.4497118203050581,0.7380952380952381,0.32941176470588235,0.5833333333333334,0.42105263157894735,0.7361957994579945,0.40342506431612557,0.9497113823890686,1.7289907745763557,0.42105263157848605,0.42105263157894735,0.0007
19,0.786727456940223,0.7635009310986964,0.8308004052684904,0.7957302280446386,0.8647965599398051,0.8687347050089892,0.39326977729797363,0.45853907467746446,0.7993197278911565,0.40350877192982454,0.4791666666666667,0.4380952380952381,0.741869918699187,0.3815396561875475,0.9287704229354858,1.0878150844249597,0.43809523809474177,0.4380952380952381,0.0007
