epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,monitor_score,lr
1,0.5002552322613578,0.49846153846153846,0.998972250770812,0.6650701334245638,0.5167452245100471,0.5024303806520489,0.3551695942878723,0.7022750096822528,0.21428571428571427,0.16423357664233576,0.9574468085106383,0.2803738317757009,0.42415367387371866,0.14255414710530442,0.6092891693115234,0.8854453454212267,0.28037383177545094,0.2803738317757009,0.0007
2,0.4992343032159265,0.4979487179487179,0.9979445015416238,0.664385904892234,0.5257307338713207,0.5202908925490157,0.33405065536499023,0.7001833742890448,0.17006802721088435,0.16151202749140894,1.0,0.2781065088757396,0.46102162115599965,0.1587024652862714,0.4503032863140106,0.720231678615622,0.2781065088755002,0.2781065088757396,0.0007
3,0.5788667687595712,0.5496644295302013,0.841726618705036,0.6650426309378806,0.6112512482045659,0.5847979533765097,0.42304369807243347,0.680689633622834,0.17346938775510204,0.16206896551724137,1.0,0.2789317507418398,0.4261348953398226,0.13309052754683132,0.43377387523651123,0.9668242870544901,0.2789317507415997,0.2789317507418398,0.0007
4,0.5461970393057682,0.5243619489559165,0.9290853031860226,0.6703744901742678,0.6287156887066412,0.6084176441727353,0.3527320921421051,0.6721010358738863,0.17687074829931973,0.16262975778546712,1.0,0.27976190476190477,0.4452579894909122,0.13672147012428604,0.6735771298408508,1.0827953531628562,0.27976190476166407,0.27976190476190477,0.0007
5,0.5906074527820316,0.5586017820424949,0.8376156217882836,0.6702302631578947,0.6456256032554426,0.6190234269309278,0.3661293387413025,0.665151948007532,0.17687074829931973,0.16262975778546712,1.0,0.27976190476190477,0.4510293737617366,0.1381126126122803,0.6653455495834351,1.0970881131230568,0.27976190476166407,0.27976190476190477,0.0007
6,0.5155691679428279,0.5063291139240507,0.986639260020555,0.6692227256883931,0.6494509984594184,0.6277089085323326,0.2933766841888428,0.6632188264054264,0.445578231292517,0.17777777777777778,0.6808510638297872,0.28193832599118945,0.46662072529933674,0.14201767989934316,0.770930826663971,1.2748467216686326,0.2819383259908611,0.28193832599118945,0.0007
7,0.5844818785094436,0.5508637236084453,0.8848920863309353,0.6790220820189274,0.6829388416244692,0.6789186825547304,0.34360429644584656,0.6451376714592019,0.3877551020408163,0.18181818181818182,0.8085106382978723,0.296875,0.468257386510466,0.1418893099548877,0.792464554309845,1.3615425711586362,0.2968749999997003,0.296875,0.0007
8,0.5972434915773354,0.5592020592020592,0.8931140801644398,0.6877720617332805,0.6956861633266553,0.6801940724097898,0.3313741087913513,0.6380473985362868,0.272108843537415,0.17254901960784313,0.9361702127659575,0.2913907284768212,0.5083125161512619,0.1572662253332941,0.781873345375061,1.3490924089133334,0.29139072847655834,0.2913907284768212,0.0007
9,0.6253190403266973,0.587162654996353,0.8273381294964028,0.6868600682593856,0.7074687974917081,0.7074296904051997,0.36530497670173645,0.6288109234305533,0.4897959183673469,0.19883040935672514,0.723404255319149,0.3119266055045872,0.5581876130588337,0.1772262591077526,0.8288922309875488,1.5040618092024407,0.3119266055042489,0.3119266055045872,0.0007
10,0.6595201633486473,0.6178736517719569,0.8242548818088387,0.7062967855570234,0.7499494464121544,0.7528623603792355,0.3447730839252472,0.5948106267581247,0.3979591836734694,0.2018348623853211,0.9361702127659575,0.3320754716981132,0.5818761305883366,0.20206943222837437,0.8805888891220093,1.7982382539178239,0.33207547169782137,0.3320754716981132,0.0007
