epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_pr_auc,train_threshold,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_threshold,val_loss,val_threshold_score,lr
1,0.5141843971631206,0.5072916666666667,0.9868287740628167,0.6701066391468868,0.576565257157639,0.5564169540759227,0.25920242071151733,0.6924917041470335,0.3231292517006803,0.17872340425531916,0.875,0.2968197879858657,0.5610602981029812,0.2438552617709897,0.6019362807273865,0.872528207139904,0.296819787985584,0.001
2,0.5141843971631206,0.5072840790842872,0.9878419452887538,0.6703334479202475,0.5786275276671706,0.5630073644376435,0.22124557197093964,0.6955526522469255,0.8129251700680272,0.3870967741935484,0.25,0.3037974683544304,0.5595359078590786,0.24827028986537225,0.7849960923194885,1.1727932853763605,0.30379746835395355,0.001
3,0.5146909827760892,0.5075403016120645,0.9888551165146909,0.6707903780068728,0.6141480584990899,0.5992018223763821,0.21558299660682678,0.6769993057004586,0.7925170068027211,0.3333333333333333,0.2708333333333333,0.2988505747126437,0.5555555555555556,0.23699998901053346,0.8193544149398804,1.2831889699105503,0.298850574712149,0.001
4,0.5379939209726444,0.5204359673024523,0.9675785207700102,0.6768249468462083,0.6340357781863311,0.6175370979685278,0.2750948965549469,0.6662781647394251,0.47619047619047616,0.18823529411764706,0.6666666666666666,0.29357798165137616,0.5515752032520325,0.22412141499814722,0.858898937702179,1.6630229495820545,0.29357798165103277,0.001
5,0.5309017223910841,0.5163714439076758,0.9746707193515705,0.6750877192982456,0.5943311684112305,0.5743395013419943,0.2720796465873718,0.6827738044713647,0.35714285714285715,0.18099547511312217,0.8333333333333334,0.29739776951672864,0.5590277777777777,0.23291763502656448,0.8304226398468018,1.5730317441784605,0.2973977695164354,0.001
6,0.5303951367781155,0.5159914712153518,0.9807497467071935,0.6762137617883339,0.6202866237788309,0.6009485187190514,0.2901250422000885,0.6703004637146189,0.3197278911564626,0.17796610169491525,0.875,0.29577464788732394,0.5586043360433605,0.23067734602796539,0.8057620525360107,1.4686942927691402,0.29577464788704305,0.0005
7,0.5116514690982776,0.5059864653826133,0.9848024316109423,0.6685006877579092,0.6141367668238262,0.6038983156916844,0.2615831792354584,0.676649841916839,0.3231292517006803,0.17872340425531916,0.875,0.2968197879858657,0.5574186991869918,0.22866538704913703,0.8203767538070679,1.5264980906531924,0.296819787985584,0.0005
8,0.5324214792299898,0.5169671261930011,0.9878419452887538,0.6787330316742082,0.6361853025501737,0.618130037833545,0.28313949704170227,0.6636110104567615,0.22789115646258504,0.17216117216117216,0.9791666666666666,0.29283489096573206,0.5508976964769647,0.21806743611361618,0.812452495098114,1.555943141178209,0.2928348909654777,0.0005
9,0.5430597771023303,0.523110386079391,0.9746707193515705,0.6808209483368719,0.6262619730252142,0.6056617162962121,0.30264517664909363,0.6659447954780787,0.23809523809523808,0.17407407407407408,0.9791666666666666,0.29559748427672955,0.5540311653116531,0.21802788816790486,0.8170908689498901,1.5467002408034136,0.2955974842764732,0.0005
10,0.5349544072948328,0.5186587344510546,0.9716312056737588,0.6763046544428772,0.6272320305819628,0.6089161182914827,0.3026725649833679,0.6681250892994735,0.24149659863945577,0.17472118959107807,0.9791666666666666,0.29652996845425866,0.5490345528455285,0.2128510417278927,0.8311980962753296,1.6134782615973025,0.29652996845400165,0.00025
11,0.5455927051671733,0.5257142857142857,0.9321175278622087,0.6722689075630253,0.623409285247221,0.604092604728387,0.33548837900161743,0.671481438079262,0.24149659863945577,0.17472118959107807,0.9791666666666666,0.29652996845425866,0.5496273712737128,0.2152621421080579,0.8376320600509644,1.6516624826963255,0.29652996845400165,0.00025
12,0.5547112462006079,0.5310701956271576,0.9351570415400202,0.6774311926605504,0.6431830616658918,0.6332890930381146,0.35102489590644836,0.6602984825649281,0.23809523809523808,0.17407407407407408,0.9791666666666666,0.29559748427672955,0.5474254742547425,0.21214172345780452,0.8454511165618896,1.6971169077620214,0.2955974842764732,0.00025
