accuracy,precision,recall,f1,roc_auc,pr_auc,threshold,loss,threshold_score,augmentation,fold,best_epoch,pos_weight,train_size,train_size_after_aug,val_size,seconds
0.8197278911564626,0.4576271186440678,0.5625,0.5046728971962616,0.7968326558265584,0.4760652794409528,0.4565419554710388,0.4571090119631112,0.5046728971957668,RandomOverSampling,1,16,1.0,1176,1974,294,158.7190010547638
0.8367346938775511,0.5,0.6875,0.5789473684210527,0.7721883468834688,0.530253131273109,0.5815774202346802,0.505778236454036,0.578947368420565,RandomOverSampling,2,21,1.0,1176,1974,294,175.1222243309021
0.8503401360544217,0.5254237288135594,0.6595744680851063,0.5849056603773585,0.8397794814368162,0.592564916341342,0.24468807876110077,0.3610334372033878,0.5849056603768649,RandomOverSampling,3,43,1.0,1176,1972,294,260.70391821861267
0.9047619047619048,0.7714285714285715,0.574468085106383,0.6585365853658537,0.8514083900422086,0.6413670151330289,0.6899164319038391,0.3425708113073492,0.6585365853653643,RandomOverSampling,4,30,1.0,1176,1972,294,198.2255494594574
0.8333333333333334,0.48484848484848486,0.6808510638297872,0.5663716814159292,0.8073046774054612,0.5673039146174328,0.28910186886787415,0.3938124231537994,0.5663716814154433,RandomOverSampling,5,16,1.0,1176,1972,294,140.99107193946838
