accuracy,precision,recall,f1,roc_auc,pr_auc,threshold,loss,threshold_score,augmentation,fold,best_epoch,pos_weight,train_size,train_size_after_aug,val_size,seconds
0.8741496598639455,0.6896551724137931,0.4166666666666667,0.5194805194805194,0.7853150406504065,0.542516153184888,0.8716045618057251,0.4511266828951787,0.5194805194800499,GAN,1,69,1.0,1176,1974,294,380.9525475502014
0.8741496598639455,0.6,0.6875,0.6407766990291263,0.8505250677506775,0.6216801560636974,0.4669758379459381,0.40407085819106525,0.6407766990286284,GAN,2,93,1.0,1176,1974,294,497.72091126441956
0.8333333333333334,0.48333333333333334,0.6170212765957447,0.5420560747663551,0.7879231630631407,0.4784232421744583,0.16198739409446716,0.38362761865667744,0.5420560747658625,GAN,3,26,1.0,1176,1972,294,210.78373837471008
0.9013605442176871,0.78125,0.5319148936170213,0.6329113924050633,0.8477043673012318,0.6569924908065602,0.304673433303833,0.3055244907229936,0.6329113924045813,GAN,4,87,1.0,1176,1972,294,454.32040190696716
0.8707482993197279,0.6097560975609756,0.5319148936170213,0.5681818181818182,0.7808596778361616,0.5516666859182664,0.427297979593277,0.39552763854565265,0.5681818181813204,GAN,5,53,1.0,1176,1972,294,324.37380480766296
