accuracy,precision,recall,f1,roc_auc,pr_auc,threshold,loss,threshold_score,augmentation,fold,best_epoch,pos_weight,train_size,train_size_after_aug,val_size,seconds
0.826530612244898,0.47368421052631576,0.5625,0.5142857142857142,0.7768462059620596,0.3817068452350417,0.9635627865791321,0.9658098378959967,0.5142857142852179,ADASYN,1,55,0.9714566929133859,1176,2003,294,305.5944576263428
0.8707482993197279,0.6388888888888888,0.4791666666666667,0.5476190476190477,0.8010670731707318,0.5557886877548692,0.9135929942131042,0.601832449030714,0.5476190476185577,ADASYN,2,58,1.0217391304347827,1176,1953,294,315.56068873405457
0.7925170068027211,0.4027777777777778,0.6170212765957447,0.48739495798319327,0.7666465673184599,0.3455549491055251,0.9589857459068298,1.4356157576956716,0.4873949579827153,ADASYN,3,84,0.985014985014985,1176,1987,294,393.1910810470581
0.8503401360544217,0.5306122448979592,0.5531914893617021,0.5416666666666666,0.7917994659316049,0.5196335549185814,0.9231326580047607,0.6822254236052636,0.5416666666661669,ADASYN,4,65,1.013360739979445,1176,1959,294,345.85337805747986
0.8673469387755102,0.5909090909090909,0.5531914893617021,0.5714285714285714,0.7438194504263933,0.5217721228972669,0.9375057220458984,0.823451694988069,0.5714285714280719,ADASYN,5,97,1.020703933747412,1176,1952,294,436.7115378379822
